"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","4","0","0","3","0","0","7","0","0","1","0","1","0","0","0","0","1","1","0","0","0","1","","","","","",""
"中央区","0","4","0","0","0","11","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","2","12","0","1","2","7","0","23","0","0","3","1","1","0","0","0","0","0","0","0","0","0","2","","","","","",""
"新宿区","5","9","1","3","6","6","0","23","1","0","0","0","0","0","0","0","0","0","10","0","0","0","2","","","","","",""
"文京","2","12","0","0","2","4","4","24","3","1","0","0","0","0","0","0","0","0","1","0","0","0","1","","","","","",""
"台東","3","3","0","0","1","14","0","40","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","3","0","0","4","1","0","24","2","0","0","0","0","0","0","0","0","0","7","0","0","0","4","","","","","",""
"江東区","9","6","1","0","3","10","0","75","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","1","4","0","0","2","14","1","26","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","2","5","1","0","1","0","0","18","3","0","2","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","2","21","1","3","8","21","0","78","4","1","2","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"世田谷","14","22","1","0","11","18","1","81","9","1","12","0","1","0","0","0","0","1","3","0","0","2","2","","","","","",""
"渋谷区","3","4","0","0","2","6","0","9","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","12","10","0","0","7","10","1","42","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","6","15","0","1","10","13","1","38","5","0","0","0","0","0","0","0","0","0","8","0","0","1","1","","","","","",""
"池袋","3","17","2","0","0","0","0","21","5","0","2","0","0","0","0","1","0","0","2","0","0","0","0","","","","","",""
"北区","3","14","0","0","4","5","0","35","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","8","9","1","1","6","5","0","37","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","4","23","0","0","12","7","0","44","4","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","9","19","2","3","7","14","2","88","2","1","3","0","0","0","0","2","0","0","0","0","0","0","0","","","","","",""
"足立","6","20","0","3","6","14","0","49","2","3","1","2","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","12","10","0","0","4","6","3","30","4","0","2","0","0","0","0","0","0","2","3","0","0","0","3","","","","","",""
"江戸川","9","14","2","2","10","17","2","69","0","1","2","0","1","0","1","1","0","0","0","0","0","0","0","","","","","",""
"八王子市","2","30","1","1","6","24","1","129","10","1","3","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"町田市","4","10","0","0","6","14","0","59","8","1","3","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","2","18","0","0","0","2","0","26","1","0","0","1","0","0","0","0","0","0","4","0","0","0","4","","","","","",""
"南多摩","4","12","2","0","2","3","2","38","2","2","2","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","7","18","1","0","9","7","2","60","9","1","5","0","0","0","0","1","0","0","0","0","0","0","2","","","","","",""
"多摩府中","22","24","2","2","17","18","1","145","11","1","3","1","0","0","0","0","0","0","5","1","0","1","4","","","","","",""
"多摩小平","6","24","2","1","27","24","0","138","9","2","1","0","0","0","0","0","0","0","0","0","0","0","6","","","","","",""
"島しょ","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","163","398","20","21","178","295","21","1482","110","23","53","8","6","1","1","5","0","4","44","1","0","4","35","","","","","",""
