"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","2","0","1","10","0","0","0","0","0","0","0","0","1","0","0","0","0","3","0","0","0","","","","","",""
"中央区","6","0","1","2","30","0","0","1","2","0","0","0","0","0","0","3","0","0","0","0","0","0","","","","","",""
"みなと","5","4","2","12","38","3","0","0","2","0","0","1","0","0","0","0","0","0","0","1","0","0","","","","","",""
"新宿区","5","6","1","9","27","1","1","1","1","0","0","0","0","0","0","0","0","0","2","0","0","0","","","","","",""
"文京","2","0","3","1","23","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","","","","","",""
"台東","2","0","1","7","56","5","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","1","2","0","9","34","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","14","7","1","14","103","6","0","3","2","0","0","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","1","2","1","14","43","0","1","0","3","0","1","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","5","8","0","6","46","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","14","9","6","23","117","4","0","3","2","0","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","22","14","9","49","144","1","0","6","3","0","0","3","2","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","4","2","0","1","13","10","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","1","","","","","",""
"中野区","2","2","1","5","43","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","5","6","0","13","32","3","0","4","0","0","0","1","1","2","0","0","0","0","0","0","0","0","","","","","",""
"池袋","2","5","0","4","3","2","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","","","","","",""
"北区","3","0","2","9","30","0","0","1","2","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","5","3","1","12","24","11","0","0","4","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","3","1","0","4","35","2","0","0","2","0","0","2","1","0","0","0","0","0","0","0","0","1","","","","","",""
"練馬区","5","4","3","40","88","13","0","0","4","0","2","5","0","0","0","1","0","0","0","0","0","0","","","","","",""
"足立","5","7","6","13","88","9","1","4","3","0","0","6","0","0","0","1","0","0","0","0","0","0","","","","","",""
"葛飾区","6","0","2","23","65","5","0","4","1","0","0","2","0","0","0","1","0","0","0","0","2","0","","","","","",""
"江戸川","3","5","1","24","107","2","0","6","3","0","0","9","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","2","14","3","23","120","5","0","3","2","0","0","5","2","0","0","1","0","0","3","0","0","0","","","","","",""
"町田市","5","3","0","19","70","4","0","4","2","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","2","3","1","27","27","10","1","5","0","0","0","8","0","0","0","0","0","0","1","0","0","0","","","","","",""
"南多摩","10","4","1","17","47","3","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","1","4","3","18","60","7","0","5","1","0","0","5","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","12","11","14","24","110","16","0","4","6","0","1","10","1","0","0","0","0","0","3","0","0","0","","","","","",""
"多摩小平","6","16","11","58","82","13","1","6","3","1","0","8","1","0","0","2","0","0","2","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","158","144","74","481","1715","138","7","68","52","1","4","83","11","4","0","11","0","0","16","1","2","3","","","","","",""
