"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","1","1","0"
"1〜4歳","0","0","0","0","0","0","2","8","0"
"5〜9歳","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","0","0","0","0","3","1","0"
"15〜19歳","4","3","4","1","2","0","0","0","0"
"20〜24歳","30","14","6","5","6","0","0","0","0"
"25〜29歳","26","8","7","5","1","0","2","0","1"
"30〜34歳","20","15","0","2","10","0","0","0","0"
"35〜39歳","7","10","0","1","3","0","1","1","0"
"40〜44歳","1","3","0","0","1","0","0","0","0"
"45〜49歳","0","2","0","0","1","0","2","0","0"
"50〜54歳","1","0","0","0","2","0","1","0","0"
"55〜59歳","0","1","0","0","2","0","2","0","0"
"60〜64歳","0","1","0","0","0","0","1","1","0"
"65〜69歳","0","1","0","0","0","0","1","1","0"
"70歳以上","0","0","0","0","1","0","21","1","1"
"合計","89","58","17","14","29","0","37","14","2"
