"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","0","0","0","0","0","0","0","0","0","",""
"中央区","13","2","1","4","0","0","0","0","0","",""
"みなと","6","4","0","5","0","0","9","0","0","",""
"新宿区","38","11","27","22","0","0","25","10","0","",""
"文京","4","3","3","4","0","0","2","0","0","",""
"台東","1","0","0","0","0","0","0","0","0","",""
"墨田区","4","0","2","4","0","0","3","3","0","",""
"江東区","21","7","6","10","0","1","0","0","0","",""
"品川区","1","1","1","2","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","",""
"大田区","0","0","0","1","0","0","3","0","0","",""
"世田谷","0","0","0","0","0","0","6","2","0","",""
"渋谷区","5","3","0","1","0","1","5","0","0","",""
"中野区","7","1","0","1","0","0","0","0","0","",""
"杉並","0","0","0","0","0","0","0","0","0","",""
"池袋","16","10","8","8","0","2","5","1","0","",""
"北区","0","0","1","1","0","0","0","0","0","",""
"荒川区","0","1","0","0","1","0","0","0","0","",""
"板橋区","1","1","1","2","0","0","3","0","0","",""
"練馬区","0","0","0","0","0","0","0","0","0","",""
"足立","2","0","2","0","0","0","0","0","0","",""
"葛飾区","0","0","0","0","0","0","3","2","0","",""
"江戸川","0","0","0","0","0","0","0","0","0","",""
"八王子","0","0","0","0","0","0","5","0","0","",""
"町田市","0","0","0","0","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","",""
"多摩立川","0","0","0","0","0","0","0","0","0","",""
"多摩府中","1","0","0","0","0","0","0","0","0","",""
"多摩小平","0","0","0","0","0","0","13","12","0","",""
"島しょ","0","0","0","0","0","0","0","1","0","",""
"合計","120","44","52","65","1","4","82","31","0","",""
