"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","0","1","0","6","6","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"〜1歳","0","0","3","0","29","13","4","2","19","0","0","3","3","0","1","0","0","0","0","0","0","0","0"
"1歳","1","0","10","4","65","24","1","2","31","0","1","2","2","1","5","0","0","0","1","0","0","0","0"
"2歳","0","0","5","12","57","24","1","2","5","0","0","5","0","2","0","0","0","1","0","0","0","0","0"
"3歳","2","0","10","26","55","19","0","9","1","0","0","1","0","2","1","0","0","0","1","0","1","0","0"
"4歳","2","0","3","38","54","22","1","7","1","0","1","3","1","3","0","0","0","0","0","0","0","0","0"
"5歳","2","0","2","35","30","11","1","7","0","0","0","3","0","3","0","0","0","0","0","0","0","0","0"
"6歳","5","0","6","39","47","10","0","3","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"7歳","0","0","1","21","21","8","0","6","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"8歳","2","0","3","18","18","2","0","7","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0"
"9歳","1","0","2","10","26","3","0","5","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0"
"10〜14歳","1","0","3","21","40","6","0","2","0","0","1","0","4","3","2","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","1","0","7","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","4"
"20〜29歳","0","2","1","15","53","1","1","1","0","1","1","6","4","0","0","0","0","1","2","0","0","0","9"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","1"
"40〜49歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1"
"60〜69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","18","2","51","239","508","150","9","53","58","1","4","25","17","20","11","0","0","12","4","0","1","0","17"
