"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","15","8","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","2","0"
"〜1歳","89","9","0","1","25","2","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","225","11","4","8","75","1","1","1","24","1","0","2","1","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0"
"2歳","295","6","4","8","61","1","2","1","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","413","2","5","25","46","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"4歳","581","0","2","44","46","6","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","710","1","3","51","57","3","2","3","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"6歳","692","0","1","55","42","3","0","2","1","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0","1","1"
"7歳","740","0","2","35","44","8","0","1","0","0","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","3","0"
"8歳","678","0","0","19","30","3","0","2","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","564","0","0","16","31","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","1751","0","1","27","80","2","0","1","0","0","2","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","3","0"
"15〜19歳","493","0","0","1","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"20〜29歳","460","0","0","20","176","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"30〜39歳","730","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3","0","0","0","0","0","3","0"
"40〜49歳","1065","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"50〜59歳","530","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0","2","1"
"60〜69歳","364","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","4","0"
"70〜79歳","213","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","13","2","1","4","0","0","8","4"
"80歳以上","118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","1","2","0","0","22","2"
"合計","10726","37","22","310","746","32","9","15","42","1","7","4","1","0","2","1","0","0","0","1","64","3","2","8","0","0","54","8"
