"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","73","3","2","19","77","4","0","1","2","0","0","1","0","0","0","2","0","0","0","0","2","","","","","",""
"区南部","51","5","3","26","120","2","2","2","3","0","0","2","0","1","0","0","0","0","0","0","0","","","","","",""
"区西南部","75","0","1","41","125","9","0","0","3","0","0","1","2","1","0","1","0","1","0","0","4","","","","","",""
"区西部","91","7","3","13","87","6","0","1","2","0","0","1","1","0","0","1","0","0","1","0","0","","","","","",""
"区西北部","127","1","0","12","155","6","3","0","12","0","1","4","2","0","0","0","0","0","0","0","2","","","","","",""
"区東北部","105","1","2","26","142","5","1","1","7","1","0","2","1","0","0","2","0","0","2","2","0","","","","","",""
"区東部","91","6","6","66","198","10","1","0","8","0","0","4","1","1","0","0","0","0","0","0","1","","","","","",""
"西多摩","31","0","1","3","25","1","0","0","1","0","0","2","0","0","0","0","1","0","0","0","1","","","","","",""
"南多摩","163","3","5","67","181","17","5","5","11","0","1","1","1","1","0","0","0","0","0","0","1","","","","","",""
"北多摩西部","57","2","1","19","67","5","0","0","4","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","57","4","2","35","129","10","2","1","5","1","1","4","0","0","0","1","0","0","1","0","1","","","","","",""
"北多摩北部","61","2","8","24","84","7","2","0","3","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","982","34","34","351","1390","83","16","11","61","2","3","25","9","4","0","7","1","1","4","2","12","","","","","",""
