"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","18","10","0","0","6","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","","","","","",""
"中央区","32","10","0","4","5","16","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","","","","","",""
"みなと","64","8","0","7","16","21","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","2","","","","","",""
"新宿区","88","12","0","10","13","44","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","4","","","","","",""
"文京","48","8","0","14","13","17","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","","","","","",""
"台東","47","7","1","13","11","31","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","90","11","2","2","6","12","0","2","0","1","1","0","0","0","0","0","0","0","0","0","0","3","1","","","","","",""
"江東区","137","9","0","6","24","52","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","77","17","0","8","18","25","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","57","12","0","5","17","20","0","0","1","3","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","223","29","0","26","50","67","2","2","1","5","0","1","0","0","0","1","0","0","0","0","0","2","0","","","","","",""
"世田谷","161","21","0","8","53","62","1","0","0","1","0","1","0","0","0","2","0","0","0","0","0","3","2","","","","","",""
"渋谷区","42","4","0","6","5","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","","","","","",""
"中野区","129","12","0","1","33","46","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"杉並","144","20","2","7","21","64","1","2","0","2","0","0","0","0","0","1","0","0","0","0","0","2","2","","","","","",""
"池袋","107","17","0","3","5","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","107","14","0","17","28","29","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","85","9","0","12","24","34","0","3","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"板橋区","134","14","0","10","12","54","1","2","0","0","0","1","0","0","0","1","0","0","0","0","0","1","2","","","","","",""
"練馬区","204","22","0","15","49","77","2","8","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","166","8","0","44","33","48","0","1","1","3","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","131","25","0","12","13","32","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","1","","","","","",""
"江戸川","217","21","0","50","71","79","2","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"八王子市","356","14","0","40","54","76","1","16","0","2","0","0","0","0","0","4","0","0","0","0","0","0","2","","","","","",""
"町田市","179","13","0","4","21","25","0","1","0","1","2","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"西多摩","170","10","0","1","4","14","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","","","","","",""
"南多摩","150","11","0","12","12","27","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","241","28","0","12","63","32","1","1","0","2","0","1","1","0","0","1","0","0","0","0","0","0","0","","","","","",""
"多摩府中","413","39","0","46","119","94","7","2","0","2","0","0","1","0","0","1","0","0","0","0","0","3","2","","","","","",""
"多摩小平","329","31","0","53","85","105","0","3","0","3","0","0","0","0","0","1","0","0","0","0","0","7","4","","","","","",""
"島しょ","21","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","4367","466","5","448","885","1230","26","62","4","34","3","7","3","1","1","23","1","0","0","0","0","24","31","","","","","",""
