"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","0","0","0"
"1〜4歳","0","0","0","0","0","0","0","0","0"
"5〜9歳","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","0","0","0","0","0","0","0"
"15〜19歳","2","0","0","3","0","0","0","0","0"
"20〜24歳","22","2","4","21","0","0","1","0","0"
"25〜29歳","28","4","5","14","0","0","1","0","0"
"30〜34歳","21","5","9","9","0","0","0","0","0"
"35〜39歳","23","4","2","6","0","0","1","0","0"
"40〜44歳","19","5","3","8","0","0","0","1","0"
"45〜49歳","13","1","3","5","0","0","0","0","1"
"50〜54歳","2","1","4","1","0","0","0","0","0"
"55〜59歳","4","0","3","6","0","0","2","0","0"
"60〜64歳","2","0","2","0","0","0","1","0","0"
"65〜69歳","0","0","1","0","0","0","1","0","0"
"70歳以上","0","0","2","0","0","0","19","2","0"
"合計","136","22","38","73","0","0","26","3","1"
