"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","107","1","1","17","54","2","0","2","2","0","1","1","0","0","1","0","0","1","0","0","2","","","","","",""
"区南部","115","3","1","19","64","4","1","2","2","0","2","1","1","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","167","4","1","24","50","13","2","2","1","0","2","1","1","0","1","0","0","0","0","2","6","","","","","",""
"区西部","152","2","1","23","56","4","1","0","5","0","2","2","1","0","0","0","0","0","0","1","3","","","","","",""
"区西北部","224","2","2","24","58","5","1","1","5","0","3","0","0","1","2","0","0","0","2","2","1","","","","","",""
"区東北部","153","1","1","16","67","2","0","1","1","0","1","0","0","0","1","0","0","0","0","1","3","","","","","",""
"区東部","160","3","9","36","75","5","1","2","3","0","0","0","0","0","1","0","0","1","0","0","1","","","","","",""
"西多摩","67","0","1","3","8","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","188","6","2","29","74","1","3","2","3","0","1","0","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","90","1","1","25","22","2","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","158","3","0","18","41","2","1","0","7","0","1","1","1","0","0","0","0","1","1","0","4","","","","","",""
"北多摩北部","119","3","1","36","30","3","0","1","2","0","2","1","0","0","0","0","0","0","0","0","2","","","","","",""
"島しょ","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1709","29","21","270","599","43","10","13","35","0","16","7","5","1","6","0","0","3","3","6","22","","","","","",""
