"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","69","2","2","8","94","4","2","0","7","0","0","5","1","0","0","2","0","0","0","0","0","","","","","",""
"区南部","45","1","4","28","166","9","0","0","7","1","2","2","1","0","1","1","0","0","0","0","0","","","","","",""
"区西南部","55","1","1","10","149","4","1","3","12","0","0","0","1","0","0","0","0","0","0","0","2","","","","","",""
"区西部","58","1","0","14","80","7","2","0","3","1","0","1","0","0","0","0","0","0","1","0","1","","","","","",""
"区西北部","73","2","0","19","129","11","1","0","10","0","0","1","1","1","0","0","0","1","0","0","1","","","","","",""
"区東北部","92","1","2","28","144","9","1","1","10","2","0","2","1","0","0","4","0","0","5","0","1","","","","","",""
"区東部","60","2","1","24","140","10","2","4","5","1","1","3","2","1","0","1","0","0","0","0","1","","","","","",""
"西多摩","29","0","1","5","24","3","0","3","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","84","4","3","46","216","23","1","5","8","0","1","5","1","1","0","1","0","0","0","0","0","","","","","",""
"北多摩西部","45","3","0","14","66","3","0","1","1","0","0","2","1","0","0","0","0","0","0","0","1","","","","","",""
"北多摩南部","80","1","3","19","114","6","1","2","10","0","0","0","0","0","0","2","0","0","2","0","1","","","","","",""
"北多摩北部","46","3","3","25","112","7","1","2","7","0","0","1","1","0","0","1","0","0","0","0","1","","","","","",""
"島しょ","8","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","744","21","20","241","1434","96","12","21","82","5","4","23","10","3","1","12","0","1","8","0","9","","","","","",""
