"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","3","1","12","37","6","2","2","3","0","0","1","0","7","1","0","0","3","0","0","2","0","0","","","","","",""
"区南部","0","1","3","16","71","10","6","3","1","0","0","5","0","14","2","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","0","0","1","6","49","4","1","2","2","0","0","0","0","2","0","0","0","0","1","0","0","0","0","","","","","",""
"区西部","0","3","0","6","59","11","1","3","1","0","0","0","0","13","0","1","0","1","0","0","0","0","0","","","","","",""
"区西北部","2","0","1","5","26","12","1","1","3","0","0","1","0","7","1","0","0","0","0","0","2","0","0","","","","","",""
"区東北部","2","1","1","12","31","8","2","3","3","0","0","3","0","2","1","0","0","0","0","0","0","0","0","","","","","",""
"区東部","3","2","7","30","79","6","1","1","3","0","0","2","0","19","1","0","0","1","0","0","0","0","0","","","","","",""
"西多摩","0","0","1","3","20","1","1","1","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","3","5","1","18","17","8","2","3","3","0","0","2","0","6","1","0","0","1","0","0","1","0","0","","","","","",""
"北多摩西部","4","0","0","3","4","1","0","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","0","6","18","3","1","2","4","0","0","0","0","4","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","0","13","7","7","23","2","1","0","1","0","0","2","0","2","1","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","14","28","23","124","435","72","19","21","26","0","0","16","0","82","8","1","0","6","1","0","5","0","0","","","","","",""
