"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","4","0","0"
"1〜4歳","0","0","0","0","0","0","1","2","0"
"5〜9歳","0","0","0","0","0","0","3","1","0"
"10〜14歳","0","0","0","0","0","0","0","0","0"
"15〜19歳","5","0","1","5","0","0","1","0","1"
"20〜24歳","26","8","20","11","0","0","0","0","0"
"25〜29歳","44","8","19","14","4","0","0","0","0"
"30〜34歳","24","8","13","13","2","0","1","0","0"
"35〜39歳","22","9","13","10","1","0","2","0","0"
"40〜44歳","24","9","6","13","2","0","0","0","0"
"45〜49歳","10","3","7","9","0","0","2","0","0"
"50〜54歳","6","5","2","4","2","0","1","0","0"
"55〜59歳","4","4","4","2","0","0","4","0","0"
"60〜64歳","1","1","1","0","0","0","2","0","0"
"65〜69歳","1","0","0","0","0","0","4","0","0"
"70歳以上","0","1","0","0","1","0","28","1","0"
"合計","167","56","86","81","12","0","53","4","1"
