"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","1","0","0"
"1〜4歳","0","0","0","0","0","0","3","0","0"
"5〜9歳","0","0","0","0","0","0","2","0","0"
"10〜14歳","0","0","0","0","0","0","0","0","0"
"15〜19歳","11","0","3","4","0","0","2","0","0"
"20〜24歳","56","3","8","16","2","0","1","0","0"
"25〜29歳","49","5","12","17","3","0","0","2","0"
"30〜34歳","20","5","9","9","1","0","1","0","0"
"35〜39歳","18","9","7","5","0","0","1","1","0"
"40〜44歳","20","7","5","11","4","0","1","0","0"
"45〜49歳","14","2","10","6","0","0","0","0","0"
"50〜54歳","6","1","5","5","1","0","3","0","0"
"55〜59歳","4","2","4","1","0","0","4","1","0"
"60〜64歳","2","0","2","2","0","0","2","0","0"
"65〜69歳","0","1","0","1","0","0","4","0","0"
"70歳以上","1","0","2","0","0","0","32","1","0"
"合計","201","35","67","77","11","0","57","5","0"
