"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","1","3","0","0","9","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"〜1歳","25","2","2","2","33","2","0","0","21","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","80","5","6","13","82","2","1","2","31","0","1","1","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0"
"2歳","106","1","1","15","82","0","0","4","7","0","0","2","1","1","0","0","0","0","0","0","0","3","0","0","0","0","0","3","0"
"3歳","145","0","4","29","65","0","0","2","0","0","0","2","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0"
"4歳","194","0","2","42","58","6","0","4","0","0","1","14","0","2","0","0","0","1","1","0","1","1","0","0","0","0","0","1","0"
"5歳","246","0","1","48","70","8","0","3","1","0","0","5","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"6歳","248","0","1","43","56","5","0","2","0","0","0","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","227","0","1","40","36","1","0","2","0","0","1","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","235","0","0","36","33","1","0","2","0","0","0","3","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0"
"9歳","134","0","0","20","28","1","0","2","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"10〜14歳","528","0","0","37","69","4","0","1","0","1","0","7","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"15〜19歳","139","0","0","5","20","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"20〜29歳","90","1","0","33","146","0","0","1","0","0","0","1","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","225","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","223","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"50〜59歳","109","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","1","0","0","0","0","0","1","0"
"60〜69歳","62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"70〜79歳","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"80歳以上","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","1","0","0","0","4","0"
"合計","3057","12","18","363","787","32","1","26","61","1","4","53","7","4","1","8","0","1","4","0","4","21","0","1","0","0","0","20","0"
