"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","5","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","7","0","0","4","11","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","31","0","2","9","15","2","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","31","0","0","7","18","0","1","1","0","0","0","0","1","0","0","0","0","1","0","0","0","","","","","",""
"文京","30","0","0","2","9","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","26","1","1","14","27","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","29","0","1","8","7","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","1","","","","","",""
"江東区","38","0","1","24","53","9","5","2","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","20","0","1","9","21","0","9","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","55","4","2","4","8","3","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","66","2","5","9","62","3","4","0","3","2","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"世田谷","129","4","1","25","47","7","6","0","2","0","0","0","0","0","0","0","1","0","0","0","1","","","","","",""
"渋谷区","14","0","0","4","11","0","1","0","0","0","0","0","0","0","2","0","0","0","0","1","0","","","","","",""
"中野区","41","0","1","7","20","0","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","38","5","1","3","34","1","5","1","2","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"池袋","21","1","1","1","11","1","0","1","1","9","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"北区","36","0","0","3","31","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","50","1","1","6","12","1","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","26","0","0","7","24","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","65","0","6","26","36","5","5","1","4","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","39","4","2","21","44","14","9","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","38","0","0","10","39","0","1","0","3","0","0","1","0","0","0","0","0","1","0","0","2","","","","","",""
"江戸川","72","1","3","18","41","8","3","3","4","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","54","2","2","41","40","4","36","1","3","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","40","0","0","12","30","9","20","0","2","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","26","0","1","2","8","0","2","0","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","40","1","1","22","16","2","7","0","2","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","31","0","1","10","26","3","19","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","75","1","6","31","56","14","14","0","4","0","1","0","0","0","1","0","0","0","0","1","1","","","","","",""
"多摩小平","62","2","8","38","46","6","20","1","7","0","2","1","0","0","4","0","1","1","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1235","29","48","379","803","100","190","15","53","14","8","4","1","0","8","0","2","5","0","2","7","","","","","",""
