"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","203","2","5","27","113","4","2","3","9","0","1","5","0","0","0","0","0","0","3","1","0","5","","","","","",""
"区南部","136","10","4","39","129","6","0","2","7","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","265","3","4","63","104","3","0","2","4","0","0","3","3","0","0","3","0","0","1","0","0","4","","","","","",""
"区西部","229","6","3","28","97","6","2","4","9","0","0","3","0","0","0","3","0","0","1","0","0","0","","","","","",""
"区西北部","250","2","2","43","96","7","0","1","10","1","0","2","0","0","0","0","0","0","0","0","0","3","","","","","",""
"区東北部","246","5","3","43","125","10","0","8","7","0","0","9","0","0","0","0","0","0","0","0","1","1","","","","","",""
"区東部","253","10","2","58","168","8","0","13","4","0","0","13","1","1","0","1","0","0","1","0","0","0","","","","","",""
"西多摩","71","2","2","13","16","0","0","6","0","0","0","2","0","0","0","0","0","0","1","0","0","0","","","","","",""
"南多摩","279","6","6","43","157","9","0","7","5","0","0","10","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","93","0","0","19","37","3","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","183","3","4","22","66","11","0","4","4","0","0","12","1","0","0","0","0","0","1","0","0","2","","","","","",""
"北多摩北部","153","5","10","41","81","3","0","9","8","0","0","4","0","0","0","5","0","0","0","0","0","3","","","","","",""
"島しょ","16","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","2377","54","45","439","1189","70","4","62","67","1","1","66","6","1","0","12","0","0","8","1","1","18","","","","","",""
