"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","24","1","0"
"1〜4歳","0","0","0","0","0","0","9","6","0"
"5〜9歳","0","0","0","0","0","0","9","2","0"
"10〜14歳","0","0","0","0","0","0","0","0","0"
"15〜19歳","22","3","1","7","3","0","2","0","0"
"20〜24歳","60","10","16","21","5","0","1","0","0"
"25〜29歳","43","10","11","26","7","0","3","0","0"
"30〜34歳","40","16","9","16","0","0","1","1","0"
"35〜39歳","26","13","6","7","4","0","5","0","0"
"40〜44歳","17","7","5","8","2","1","2","0","0"
"45〜49歳","7","6","2","5","2","0","4","0","0"
"50〜54歳","4","6","2","3","2","0","10","0","0"
"55〜59歳","4","3","4","1","1","0","5","2","0"
"60〜64歳","0","3","0","0","0","0","12","4","0"
"65〜69歳","1","2","0","0","0","0","7","1","1"
"70歳以上","0","1","1","2","0","0","49","2","1"
"合計","224","80","57","96","26","1","143","19","2"
