"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","0","0","0","2","2","4","0","5","2","0","13","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","0","4","1","22","7","18","1","53","1","0","62","0","0","0","1","0","0","0","0","0","0","0"
"1歳","0","0","10","1","67","19","83","2","37","0","0","213","1","6","5","0","0","0","0","0","0","0","0"
"2歳","1","0","15","9","37","26","66","6","1","0","0","193","0","16","3","0","0","0","0","0","0","0","0"
"3歳","0","0","19","15","45","35","35","5","1","0","1","179","0","41","2","0","0","0","0","0","0","0","0"
"4歳","0","0","19","28","65","23","44","7","0","0","0","157","0","37","1","0","0","0","0","0","0","0","0"
"5歳","0","0","13","30","52","18","33","7","0","0","0","108","0","42","1","0","0","0","0","0","0","0","0"
"6歳","0","0","12","22","26","16","22","13","0","0","0","55","0","30","1","0","0","0","0","1","0","0","0"
"7歳","0","0","11","13","26","6","19","7","0","0","0","24","0","28","0","0","0","0","0","0","0","0","0"
"8歳","0","0","4","12","22","3","8","3","0","0","0","19","0","9","0","0","0","0","0","0","0","0","0"
"9歳","0","0","1","11","18","1","4","6","0","0","0","12","0","10","0","0","0","0","0","1","0","0","0"
"10〜14歳","0","0","7","14","42","1","0","2","0","0","1","13","0","11","0","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","0","3","13","0","0","1","0","0","0","1","0","2","0","0","0","1","0","0","0","0","0"
"20〜29歳","0","5","3","22","78","3","6","1","0","0","0","14","1","6","1","0","0","1","0","0","0","0","0"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0"
"60〜69歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","3","5","118","181","515","160","342","61","97","3","2","1063","2","238","14","1","0","12","0","2","0","0","0"
