"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","11","11","3","13","0","0","9","6","0","",""
"区南部","0","0","0","0","0","0","7","0","0","",""
"区西南部","9","1","0","5","0","0","15","2","0","",""
"区西部","25","5","1","13","0","0","44","9","9","",""
"区西北部","36","8","12","14","0","1","5","0","0","",""
"区東北部","5","0","1","6","0","0","0","0","0","",""
"区東部","22","10","6","20","0","1","3","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","7","0","0","",""
"北多摩西部","1","2","0","12","0","0","0","0","0","",""
"北多摩南部","10","6","3","8","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","0","3","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","119","43","26","91","0","2","90","20","9","",""
