"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","1","0","0"
"1〜4歳","0","0","0","0","0","0","6","0","0"
"5〜9歳","0","0","0","0","0","0","1","0","0"
"10〜14歳","0","0","0","0","0","0","1","0","0"
"15〜19歳","7","0","5","3","0","0","0","0","0"
"20〜24歳","31","1","15","7","0","0","0","0","0"
"25〜29歳","21","9","7","8","2","0","1","0","0"
"30〜34歳","9","4","4","4","1","0","1","0","0"
"35〜39歳","5","4","4","5","0","0","0","0","0"
"40〜44歳","5","1","2","4","0","0","0","0","0"
"45〜49歳","5","1","2","5","2","0","1","0","0"
"50〜54歳","2","0","1","1","0","0","2","0","0"
"55〜59歳","0","0","1","0","1","0","1","0","0"
"60〜64歳","0","0","0","0","0","0","0","0","0"
"65〜69歳","0","0","0","0","0","0","0","0","0"
"70歳以上","0","1","0","0","0","0","22","1","1"
"合計","85","21","41","37","6","0","37","1","1"
