"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","6","4","0"
"1〜4歳","0","0","0","0","0","0","6","9","0"
"5〜9歳","0","0","0","0","0","0","3","3","0"
"10〜14歳","0","0","0","0","0","0","2","0","0"
"15〜19歳","17","1","6","5","1","0","1","0","1"
"20〜24歳","61","8","9","35","8","1","1","1","0"
"25〜29歳","82","17","5","29","9","0","0","3","0"
"30〜34歳","43","17","5","19","1","1","4","0","0"
"35〜39歳","23","15","7","16","4","1","5","5","0"
"40〜44歳","14","10","1","3","1","0","3","0","0"
"45〜49歳","8","5","1","4","2","0","5","1","0"
"50〜54歳","1","4","1","5","4","0","4","0","2"
"55〜59歳","1","2","2","1","0","0","12","0","1"
"60〜64歳","0","2","0","0","0","0","13","2","1"
"65〜69歳","0","2","1","1","2","0","18","2","2"
"70歳以上","0","2","0","0","0","0","68","1","4"
"合計","250","85","38","118","32","3","151","31","11"
