"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","0","1","0","4","3","2","0","11","1","0","2","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","0","6","0","28","11","3","0","56","0","1","22","0","1","9","0","0","0","0","0","1","0","0"
"1歳","0","0","10","4","41","16","17","4","44","1","0","96","2","3","14","0","0","0","0","0","0","0","0"
"2歳","0","0","20","5","43","12","25","6","2","0","0","86","0","11","8","1","0","0","0","0","0","0","0"
"3歳","0","0","30","19","30","22","17","7","0","0","0","83","0","13","3","0","0","1","0","0","1","0","0"
"4歳","0","0","34","17","44","30","17","16","1","0","0","53","0","27","1","0","0","3","0","0","0","0","0"
"5歳","0","0","25","27","31","18","10","13","0","0","0","43","0","31","5","0","0","1","0","0","2","0","0"
"6歳","0","0","25","23","33","6","8","12","0","0","0","30","0","13","0","0","0","0","0","0","0","0","0"
"7歳","0","0","16","18","30","5","1","10","1","0","0","12","0","9","0","0","0","0","0","1","0","0","0"
"8歳","0","0","3","11","14","2","1","5","1","0","0","12","0","7","1","0","0","1","0","0","1","0","0"
"9歳","0","0","3","9","10","2","0","4","0","0","0","10","0","1","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","9","11","29","1","0","5","1","0","0","6","0","4","1","0","0","0","0","0","2","0","0"
"15〜19歳","0","0","1","1","7","0","0","0","1","0","0","2","0","0","0","0","0","0","0","2","1","0","0"
"20〜29歳","0","0","5","9","70","0","3","1","1","0","0","1","0","3","3","0","0","5","0","0","0","0","0"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","0","0","188","154","414","128","104","83","119","2","1","458","2","123","45","1","0","18","0","3","8","0","0"
