"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","1","0","0"
"1〜4歳","0","0","0","0","0","0","1","0","0"
"5〜9歳","0","0","0","0","0","0","0","1","0"
"10〜14歳","0","0","0","0","0","0","0","0","0"
"15〜19歳","3","0","1","4","0","0","0","0","0"
"20〜24歳","15","3","16","7","0","0","0","0","0"
"25〜29歳","18","2","18","13","0","0","0","0","0"
"30〜34歳","12","5","11","13","0","0","0","0","0"
"35〜39歳","22","2","11","11","0","0","0","0","0"
"40〜44歳","11","7","17","5","0","0","0","0","0"
"45〜49歳","9","9","12","6","0","0","2","0","0"
"50〜54歳","5","6","4","5","1","0","2","0","0"
"55〜59歳","3","3","1","2","0","0","5","0","1"
"60〜64歳","1","0","1","0","0","0","3","0","0"
"65〜69歳","0","0","2","0","0","0","1","0","0"
"70歳以上","1","1","0","0","0","0","18","0","0"
"合計","100","38","94","66","1","0","33","1","1"
