"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","15","12","6","5","0","1","15","5","0","",""
"区南部","4","3","2","8","0","0","9","0","0","",""
"区西南部","7","2","0","1","0","0","8","2","0","",""
"区西部","30","7","4","13","0","0","36","7","0","",""
"区西北部","20","9","13","13","0","1","2","0","0","",""
"区東北部","1","0","0","4","0","0","4","0","0","",""
"区東部","16","6","2","16","0","0","4","3","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","4","1","1","",""
"北多摩西部","3","4","1","11","0","0","0","0","0","",""
"北多摩南部","1","0","1","0","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","16","7","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","97","43","29","71","0","2","98","25","1","",""
