"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","7","8","1","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"〜1歳","17","24","0","3","1","32","0","0","1","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","62","33","3","4","7","70","0","1","0","15","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"2歳","61","20","1","5","13","69","1","1","2","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","77","19","0","5","16","60","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","125","19","0","6","33","64","0","1","1","0","0","1","0","0","0","1","0","0","0","0","0","3","1","0","0","0","0","0","3","0","1","0","0"
"5歳","160","25","0","1","47","58","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"6歳","252","14","0","5","38","74","0","1","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","354","21","1","7","45","42","0","0","3","0","1","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"8歳","409","17","0","2","47","31","0","0","2","0","1","1","1","0","0","0","0","0","0","0","0","2","0","1","1","0","0","0","1","0","0","0","0"
"9歳","424","29","0","2","42","33","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"10〜14歳","1270","139","1","2","63","72","5","0","2","0","0","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"15〜19歳","239","95","0","0","2","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","1","0","0","1","1"
"20〜29歳","138","161","2","1","27","126","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","2","0","0"
"30〜39歳","209","188","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","3"
"40〜49歳","211","211","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","53","201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","1","0","0","0","3"
"60〜69歳","26","116","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"70〜79歳","8","91","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","4","8","0","0","0","0","0","4","0","1","0","7"
"80歳以上","7","98","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","36","0","0","1","1","0","0","1","3","0","33"
"合計","4109","1529","9","44","381","752","8","4","15","31","2","4","3","1","0","9","0","0","1","1","0","17","61","1","1","1","1","0","15","1","7","1","53"
