"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","88","2","6","4","54","6","0","0","2","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"区南部","96","0","7","17","52","7","2","7","7","0","0","1","1","1","0","0","0","0","1","0","","","","","",""
"区西南部","111","0","2","3","32","12","0","1","3","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"区西部","132","1","1","18","66","10","0","2","2","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"区西北部","145","0","2","3","46","7","0","0","3","0","0","3","1","0","0","0","0","0","0","0","","","","","",""
"区東北部","98","0","1","13","21","8","0","1","0","0","1","4","1","0","0","0","0","0","0","1","","","","","",""
"区東部","181","0","1","13","64","12","1","0","5","0","0","4","1","0","0","0","0","0","0","0","","","","","",""
"西多摩","90","0","0","3","18","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","284","1","1","63","57","16","0","2","4","0","1","13","2","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","58","0","0","1","10","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","84","0","0","1","16","8","0","0","2","0","0","1","0","1","0","1","0","0","0","0","","","","","",""
"北多摩北部","137","1","1","10","29","2","0","0","1","0","0","3","2","0","0","1","0","0","0","0","","","","","",""
"島しょ","17","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1521","5","22","149","465","91","4","13","29","0","2","35","8","2","0","3","0","0","1","1","","","","","",""
