"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","4","0","2","0","0","0","2","0","1","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","1","5","1","3","0","0","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","0","0","3","4","12","1","31","1","3","0","27","0","0","1","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","3","3","7","6","1","12","0","2","0","7","1","3","0","0","0","0","0","2","0","0","","","","","",""
"文京","0","0","0","1","1","0","3","2","1","0","5","1","2","0","0","0","0","0","0","0","0","","","","","",""
"台東","0","0","0","2","11","0","3","1","3","0","13","3","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","0","4","2","5","3","4","11","1","0","1","1","2","0","0","0","0","0","0","0","0","","","","","",""
"江東区","0","0","5","13","45","5","16","3","3","0","6","13","1","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","0","1","9","21","5","23","2","3","0","10","1","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","2","3","2","12","0","0","0","5","2","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","3","5","17","51","10","83","7","8","0","31","1","3","0","0","0","0","0","1","0","0","","","","","",""
"世田谷","0","0","7","24","31","7","42","3","5","0","25","3","5","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","0","0","2","1","2","3","24","0","0","0","5","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","0","1","0","4","19","1","29","1","1","0","12","1","1","0","0","0","0","0","0","0","0","","","","","",""
"杉並","0","0","3","10","21","5","27","5","3","0","8","4","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","0","1","0","6","0","1","0","1","0","2","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","0","2","2","7","1","13","2","2","0","16","2","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","2","2","6","3","9","5","3","1","4","0","19","2","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","0","0","1","15","0","10","6","4","0","19","4","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","0","0","4","8","22","5","46","6","4","0","30","4","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","0","0","1","7","32","5","6","0","4","0","48","3","0","0","0","1","0","0","0","0","0","","","","","",""
"葛飾区","0","0","3","2","20","3","18","0","4","0","40","4","2","0","0","0","0","0","2","0","0","","","","","",""
"江戸川","0","0","4","19","40","1","25","6","10","1","48","0","8","0","0","1","0","0","0","0","0","","","","","",""
"八王子市","0","0","12","21","54","26","49","10","6","0","11","6","6","0","0","0","0","0","0","0","0","","","","","",""
"町田市","1","0","0","13","35","10","12","5","7","0","17","0","2","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","5","0","14","3","11","3","3","0","3","1","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","5","5","22","4","38","7","3","0","18","7","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","0","4","10","23","12","52","3","2","0","3","1","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","0","0","13","30","27","17","77","8","6","0","19","6","4","1","0","3","0","0","0","0","0","","","","","",""
"多摩小平","0","2","31","26","44","14","33","4","11","0","21","9","2","0","0","0","0","0","1","0","0","","","","","",""
"島しょ","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"合計","3","11","125","244","607","150","708","97","104","1","472","82","42","3","0","5","0","0","6","0","0","","","","","",""
