"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","4","0","0"
"1〜4歳","0","0","0","0","0","0","1","1","0"
"5〜9歳","0","0","0","0","0","0","3","0","0"
"10〜14歳","0","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","0","1","0","0","0","1","0"
"20〜24歳","20","2","7","12","0","0","0","0","0"
"25〜29歳","28","6","15","17","0","0","2","0","0"
"30〜34歳","19","6","12","9","0","0","1","1","0"
"35〜39歳","12","15","12","9","0","0","1","0","0"
"40〜44歳","14","9","9","9","0","0","1","1","0"
"45〜49歳","8","9","5","9","0","0","1","0","1"
"50〜54歳","6","7","9","3","0","0","2","0","0"
"55〜59歳","3","6","3","2","0","0","1","0","0"
"60〜64歳","1","2","2","1","0","0","3","0","0"
"65〜69歳","1","1","0","1","0","0","3","1","0"
"70歳以上","0","7","0","1","0","0","5","3","0"
"合計","112","70","74","74","0","0","28","8","1"
