"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","23","4","0","1","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","","","","","",""
"中央区","25","6","0","2","4","11","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","64","5","0","11","4","5","0","4","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","46","7","1","5","3","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"文京","76","5","0","4","5","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","57","5","0","16","11","12","0","2","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","52","11","0","2","8","4","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"江東区","101","9","0","28","20","18","1","1","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","70","10","1","9","13","8","0","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","64","6","1","2","7","9","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"大田区","212","16","0","13","19","37","0","10","0","2","4","1","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"世田谷","221","29","0","25","21","20","2","6","0","0","0","0","2","0","0","1","0","0","0","0","0","2","2","","","","","",""
"渋谷区","20","7","0","1","1","5","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","2","","","","","",""
"中野区","154","10","0","4","24","28","0","12","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","106","12","0","7","6","21","0","11","0","3","0","0","0","0","0","1","0","0","1","0","0","0","1","","","","","",""
"池袋","53","7","0","7","2","2","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"北区","255","16","0","4","19","9","1","7","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","133","6","1","3","12","12","0","10","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","162","9","0","9","6","17","1","3","0","0","0","0","0","0","0","1","0","0","0","0","0","1","2","","","","","",""
"練馬区","209","22","1","9","15","24","1","10","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","181","28","0","10","7","28","0","4","0","4","0","1","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"葛飾区","132","11","0","6","2","12","0","4","0","1","1","0","0","0","0","0","0","0","0","0","0","1","2","","","","","",""
"江戸川","207","14","0","33","28","14","0","3","0","1","1","0","0","0","0","2","0","0","0","0","0","0","0","","","","","",""
"八王子市","334","29","0","11","19","37","2","8","0","1","0","0","0","0","0","5","0","0","0","0","0","1","0","","","","","",""
"町田市","77","25","0","2","15","17","0","3","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","54","16","0","2","6","4","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"南多摩","86","21","0","5","7","5","0","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","197","35","0","1","27","16","0","1","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","598","32","0","20","59","32","5","15","0","1","3","1","4","1","0","0","0","0","0","0","0","4","2","","","","","",""
"多摩小平","331","18","2","30","46","33","0","12","0","5","3","0","0","1","0","2","0","0","0","0","0","0","4","","","","","",""
"島しょ","4","1","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","4304","432","7","282","419","453","13","144","1","38","21","4","10","2","0","19","0","0","1","0","0","10","22","","","","","",""
