"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"中央区","4","0","0","3","9","1","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"みなと","9","3","0","5","11","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"新宿区","14","3","0","6","17","1","0","0","2","0","0","0","1","0","0","0","0","0","0","0","1","","","","","",""
"文京","5","0","0","4","5","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"台東","7","0","1","4","22","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","6","0","0","2","5","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","10","4","3","9","36","2","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","3","0","2","5","14","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","3","1","1","4","17","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","10","1","3","10","34","2","2","3","3","0","0","2","0","0","2","0","0","0","0","0","0","","","","","",""
"世田谷","32","1","0","11","46","5","1","3","2","0","0","0","0","0","0","0","0","0","0","1","2","","","","","",""
"渋谷区","8","0","0","2","5","2","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"中野区","9","1","0","12","15","1","0","1","2","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"杉並","14","1","0","3","20","3","0","3","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","10","0","0","2","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","","","","","",""
"北区","11","0","1","4","17","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","6","1","1","5","10","0","0","5","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","11","0","2","3","12","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","17","1","0","25","25","4","0","1","2","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"足立","45","1","3","7","17","1","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","18","0","0","4","20","3","0","0","2","0","0","0","0","0","0","0","0","0","0","1","2","","","","","",""
"江戸川","20","4","0","5","28","1","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","22","2","0","11","54","2","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","12","0","0","16","15","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","13","1","3","2","8","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","15","1","0","6","19","3","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","23","0","1","13","21","1","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","32","1","1","21","34","1","0","0","5","0","1","1","0","0","0","0","0","1","0","0","0","","","","","",""
"多摩小平","23","3","1","33","31","4","0","3","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","413","30","23","237","572","47","6","26","56","0","4","3","2","0","7","0","0","2","0","3","6","","","","","",""
