"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","10","1","0","0","8","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","28","4","4","0","33","4","0","1","24","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","122","1","8","4","80","4","3","1","28","0","0","0","2","0","0","0","0","0","0","0","0","2","2","0","1","0","1","0","1"
"2歳","121","0","6","10","61","4","1","1","6","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","127","1","3","11","52","4","1","2","2","0","0","1","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0"
"4歳","166","0","3","12","54","7","1","1","1","0","0","6","0","1","0","1","0","0","0","0","0","2","0","0","0","0","0","2","0"
"5歳","150","0","4","24","39","6","0","5","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","142","0","0","18","51","5","1","6","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","122","0","1","20","45","3","0","2","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","122","0","4","13","38","3","1","1","0","0","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","81","0","0","17","32","2","1","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","330","0","0","18","97","4","0","1","0","0","0","9","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0"
"15〜19歳","253","0","0","3","44","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","332","0","3","13","180","1","0","2","0","0","0","3","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","325","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"40〜49歳","299","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"50〜59歳","204","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"60〜69歳","145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","4","0","0","0","0","0","4","0"
"70〜79歳","72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","1","0","0","0","2","0"
"80歳以上","68","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","1","2","1","0","0","10","1"
"合計","3219","7","36","163","814","47","9","23","61","0","0","59","8","2","0","4","0","0","1","1","0","30","4","4","2","0","1","23","2"
