"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","18","2","0","0","6","3","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"〜1歳","52","0","0","0","44","10","0","3","27","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"1歳","185","0","1","2","127","39","0","2","32","0","1","0","1","1","1","0","0","0","0","0","0","0","0"
"2歳","193","0","1","6","87","25","0","4","3","0","0","0","0","3","2","0","0","0","0","0","0","0","0"
"3歳","257","0","2","8","86","28","0","5","0","0","2","1","1","6","0","0","0","0","0","0","1","0","0"
"4歳","298","0","1","17","85","18","0","8","1","0","1","0","0","6","0","0","0","0","0","0","1","0","0"
"5歳","238","0","0","12","88","16","0","7","0","0","0","0","0","5","0","0","0","0","0","0","1","0","0"
"6歳","221","0","1","9","56","9","0","16","0","0","0","0","0","5","1","0","0","0","0","0","1","0","0"
"7歳","185","0","0","14","42","3","2","7","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"8歳","214","1","1","7","37","4","0","4","0","0","0","1","0","5","0","0","0","0","0","0","1","0","0"
"9歳","191","0","0","8","35","2","0","6","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","984","0","2","8","98","3","0","5","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0"
"15〜19歳","410","0","0","1","24","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0"
"20〜29歳","271","1","1","5","189","0","0","1","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0"
"30〜39歳","379","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0"
"40〜49歳","237","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"50〜59歳","110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0"
"60〜69歳","62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"70〜79歳","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","4552","4","10","97","1004","160","2","68","66","0","5","2","7","38","6","1","1","10","0","0","5","0","0"
