"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","5","3","1","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"中央区","1","6","0","0","3","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","3","5","8","0","8","9","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"新宿区","8","4","10","1","11","18","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"文京","3","14","1","0","5","8","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","7","","","","","",""
"台東","7","5","2","0","14","18","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","10","7","5","0","6","5","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","3","","","","","",""
"江東区","18","11","18","0","11","20","0","2","1","4","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","14","11","7","0","6","18","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","2","5","6","0","7","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","11","24","23","7","14","39","3","1","0","2","1","1","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"世田谷","21","25","12","2","9","35","9","0","3","1","0","0","0","0","0","6","0","0","1","0","0","1","4","","","","","",""
"渋谷区","7","6","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"中野区","12","15","8","1","24","20","3","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","16","16","11","0","5","21","3","0","0","2","0","0","0","1","0","1","0","0","0","0","0","2","1","","","","","",""
"池袋","18","8","5","1","8","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","14","14","0","1","23","12","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","17","6","4","1","15","13","0","0","0","2","0","0","0","1","0","1","0","0","0","0","0","0","0","","","","","",""
"板橋区","9","10","3","2","10","6","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","","","","","",""
"練馬区","18","32","16","0","21","25","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","19","24","8","13","23","26","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","12","19","5","0","10","9","2","1","0","3","0","0","1","0","0","0","0","0","0","0","0","0","4","","","","","",""
"江戸川","20","24","28","1","11","31","2","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","22","23","11","2","24","36","2","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","6","","","","","",""
"町田市","13","13","2","0","13","11","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","10","14","0","0","9","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","","","","","",""
"南多摩","10","15","0","0","7","15","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","","","","","",""
"多摩立川","27","27","12","0","17","16","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","37","38","20","4","42","46","1","0","5","2","0","0","1","0","0","0","0","0","1","0","0","2","6","","","","","",""
"多摩小平","27","41","11","5","31","32","1","0","0","4","0","1","0","0","0","0","0","0","0","0","0","1","8","","","","","",""
"島しょ","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"合計","407","468","239","42","390","530","31","7","13","44","3","5","2","4","0","13","0","0","2","0","1","6","51","","","","","",""
