"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","10","1","7","7","0","0","1","0","0","2","2"
"中央区","6","3","2","4","1","0","0","0","0","3","0"
"みなと","10","28","6","1","0","0","4","0","0","2","1"
"新宿区","44","25","47","34","0","0","13","0","0","7","2"
"文京","2","1","0","0","0","0","1","0","1","1","1"
"台東","5","1","3","8","0","0","0","0","0","2","0"
"墨田区","2","1","0","3","0","0","4","1","0","2","1"
"江東区","7","5","1","7","0","0","0","0","0","2","0"
"品川区","4","5","3","1","0","0","0","0","0","1","0"
"目黒区","0","0","0","0","0","0","0","0","0","0","0"
"大田区","7","0","0","2","0","0","1","0","0","2","1"
"世田谷","0","0","0","0","0","0","3","0","0","0","2"
"渋谷区","48","31","30","48","1","0","0","0","0","5","1"
"中野区","1","0","0","1","0","0","0","0","0","2","0"
"杉並","6","1","0","1","0","0","2","2","0","2","2"
"池袋","27","8","3","10","2","0","1","3","0","3","1"
"北区","0","2","2","0","0","0","0","0","0","1","0"
"荒川区","0","0","0","0","0","0","0","0","0","1","0"
"板橋区","10","1","1","1","0","0","3","0","0","2","1"
"練馬区","0","0","0","0","0","0","0","0","0","0","0"
"足立","8","0","1","0","0","0","0","0","0","2","0"
"葛飾区","0","0","0","0","0","0","7","2","0","0","1"
"江戸川","9","1","2","2","0","0","0","0","0","2","0"
"八王子市","7","3","0","0","1","0","0","0","0","4","1"
"町田市","4","0","0","0","0","0","0","0","0","1","0"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","0","0","0","0","0","0","0","0","0","0","0"
"多摩立川","9","3","0","1","1","0","0","0","1","2","1"
"多摩府中","0","0","0","0","0","0","23","0","0","3","3"
"多摩小平","0","0","0","0","0","0","0","0","0","1","2"
"島しょ","0","0","0","0","0","0","0","0","0","0","1"
"合計","226","120","108","131","6","0","63","8","2","55","25"
