"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","1","2","0","5","37","5","35","3","10","0","6","1","0","0","0","1","0","0","0","0","0","","","","","",""
"区南部","0","19","9","12","63","3","29","2","7","0","22","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","0","3","3","4","36","4","40","4","9","0","17","2","0","1","0","1","0","0","1","0","0","","","","","",""
"区西部","0","0","1","10","36","4","38","4","7","1","22","2","1","0","0","1","2","0","3","0","0","","","","","",""
"区西北部","0","0","3","12","41","8","61","5","5","0","34","8","3","0","0","3","0","0","0","0","0","","","","","",""
"区東北部","0","2","2","8","63","5","62","3","11","1","22","7","0","0","0","4","0","0","8","0","0","","","","","",""
"区東部","0","7","2","6","53","10","67","3","16","0","40","6","2","0","0","2","0","2","0","0","0","","","","","",""
"西多摩","0","1","1","0","9","3","39","1","3","1","9","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","1","7","6","14","52","7","133","5","11","0","41","6","3","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","4","1","8","16","4","32","1","1","1","11","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","4","3","8","15","3","56","4","9","0","35","1","2","0","0","0","0","0","1","0","0","","","","","",""
"北多摩北部","0","4","3","9","40","10","36","1","7","1","26","3","1","0","0","1","0","0","6","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","2","53","34","96","461","66","629","36","96","5","287","37","12","1","0","13","2","2","19","0","0","","","","","",""
