"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","58","1","0","0","5","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","4","3","0","2","2","0"
"中央区","75","0","0","4","5","3","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","186","2","1","4","30","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","8","5","0","1","1","0"
"新宿区","157","1","6","8","35","9","0","1","2","0","0","1","1","2","0","0","0","0","1","0","1","2","12","8","1","2","2","0"
"文京","146","0","0","3","14","4","0","1","2","0","0","0","0","0","0","1","0","0","0","0","2","2","7","4","1","1","1","0"
"台東","159","0","0","14","38","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","170","0","3","11","19","6","0","0","0","0","0","0","2","1","0","0","0","1","1","0","0","5","8","5","1","1","1","0"
"江東区","356","2","1","25","119","6","1","1","7","0","0","2","0","0","0","1","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","211","1","0","7","39","8","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","73","1","1","1","13","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","562","0","7","31","108","9","1","17","7","0","0","0","0","1","0","0","0","0","0","0","0","0","21","13","2","1","1","0"
"世田谷","792","3","7","26","87","22","1","6","3","0","0","2","1","0","0","1","0","0","0","0","3","5","25","16","2","2","2","0"
"渋谷区","76","0","0","0","19","1","1","2","2","0","0","0","0","0","0","2","0","0","0","0","1","4","7","4","1","1","1","0"
"中野区","128","0","1","8","41","6","0","1","5","0","0","2","0","0","0","0","0","0","0","0","0","0","11","7","1","1","1","0"
"杉並","369","0","1","19","50","2","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","16","10","1","1","1","0"
"池袋","219","0","1","6","11","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","8","5","1","1","1","0"
"北区","211","3","0","7","33","6","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","212","0","1","7","15","2","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","262","0","0","1","36","8","0","2","4","0","0","0","0","0","0","1","0","0","1","0","0","6","16","10","2","1","1","0"
"練馬区","552","0","3","39","54","6","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","20","12","1","0","0","0"
"足立","590","0","2","17","104","12","0","0","7","0","0","2","0","0","0","1","0","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","432","0","2","17","26","5","0","2","3","0","0","0","0","0","0","0","0","0","0","2","2","1","13","8","1","1","1","0"
"江戸川","594","2","0","122","69","7","0","3","5","0","0","5","0","0","0","0","0","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","954","2","5","65","122","15","1","2","3","1","0","2","3","0","0","0","0","0","0","0","0","2","18","11","2","1","1","0"
"町田市","668","0","0","50","99","5","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","322","3","0","28","30","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","2","14","8","1","1","1","0"
"南多摩","588","1","0","20","52","16","0","2","1","1","0","0","0","0","0","1","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","758","1","1","35","76","1","0","1","3","0","0","1","0","0","0","0","0","0","0","0","0","1","21","14","2","1","1","0"
"多摩府中","1159","1","1","28","115","19","0","0","17","0","0","0","0","0","0","0","0","0","0","0","0","9","32","20","3","3","3","0"
"多摩小平","871","2","3","28","67","12","0","2","10","0","0","0","0","0","0","1","0","0","0","0","0","5","23","15","2","2","2","0"
"島しょ","63","0","0","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","11973","26","47","631","1531","204","12","47","103","3","0","20","7","5","0","11","0","1","3","2","9","49","416","261","37","25","25","0"
