"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","229","87","3","3","49","84","3","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","13","","","","","",""
"区南部","391","121","0","5","51","109","0","1","0","2","0","0","0","0","0","1","0","0","0","0","0","0","5","","","","","",""
"区西南部","471","120","1","2","50","85","4","0","2","1","0","1","0","1","0","2","0","0","0","0","0","2","16","","","","","",""
"区西部","373","135","1","4","44","99","15","4","1","2","0","0","0","1","0","0","0","0","1","0","0","2","10","","","","","",""
"区西北部","612","259","0","5","87","117","3","0","2","2","0","0","0","0","0","0","0","0","0","0","0","3","6","","","","","",""
"区東北部","585","182","1","6","58","85","1","0","0","1","0","0","0","0","0","2","0","0","0","0","0","4","2","","","","","",""
"区東部","487","234","2","5","63","130","1","0","1","1","0","1","1","0","0","0","0","0","0","0","0","1","2","","","","","",""
"西多摩","125","55","0","0","8","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","","","","","",""
"南多摩","723","243","0","4","54","135","1","3","0","2","0","2","0","0","0","0","0","0","0","0","0","0","5","","","","","",""
"北多摩西部","308","109","1","0","35","56","1","0","0","2","0","1","0","0","0","0","0","0","0","0","0","1","1","","","","","",""
"北多摩南部","553","160","1","6","53","83","2","0","4","3","0","1","0","0","0","2","0","0","0","0","0","7","12","","","","","",""
"北多摩北部","463","118","0","9","52","93","0","1","0","2","0","0","0","0","0","1","0","0","0","0","0","5","15","","","","","",""
"島しょ","3","22","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","5323","1845","10","49","605","1096","31","11","10","19","0","6","1","2","0","9","0","0","1","0","0","25","92","","","","","",""
