"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","0","7","0","8","0","1","0","4","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","0","4","2","2","12","2","5","1","3","0","2","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","2","0","0","4","13","0","0","0","2","0","9","0","0","0","0","0","0","1","1","0","0","0","","","","","",""
"文京","0","3","0","1","3","2","0","1","3","0","3","2","0","0","0","1","0","0","0","0","0","1","","","","","",""
"台東","0","0","3","0","10","1","2","0","2","0","6","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","2","5","2","2","10","2","3","0","2","0","3","2","1","0","0","1","0","0","1","0","0","0","","","","","",""
"江東区","0","5","1","4","33","0","1","1","5","0","9","8","1","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","2","5","1","15","0","0","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","1","5","1","5","10","0","5","0","1","0","0","4","1","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","12","4","13","25","3","1","1","5","0","13","2","0","1","0","0","1","0","0","0","0","0","","","","","",""
"世田谷","0","12","1","21","22","3","6","4","5","0","8","4","0","0","0","0","0","1","1","0","0","0","","","","","",""
"渋谷区","0","0","0","0","6","0","0","0","2","0","0","0","0","0","0","0","0","0","3","0","0","0","","","","","",""
"中野区","0","5","0","2","17","3","2","1","2","0","6","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","1","2","1","6","24","1","0","0","2","0","5","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","3","0","0","0","0","0","0","1","0","2","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","2","0","4","7","0","9","0","3","0","10","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","16","0","2","4","1","3","0","2","0","9","1","0","1","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","0","0","0","8","0","4","0","1","1","4","1","0","0","0","2","0","0","0","0","0","0","","","","","",""
"練馬区","1","7","0","10","28","4","5","0","5","0","14","1","0","0","0","3","0","0","0","0","0","0","","","","","",""
"足立","0","3","0","6","30","1","5","0","5","0","8","2","0","0","0","3","0","0","0","0","0","0","","","","","",""
"葛飾区","0","2","0","0","15","1","6","1","2","0","10","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","0","1","2","7","17","0","2","0","3","0","15","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","0","10","3","10","59","1","5","0","4","1","30","3","0","0","0","1","0","0","0","0","0","0","","","","","",""
"町田市","0","3","0","6","28","0","6","1","2","0","8","8","1","1","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","1","2","13","1","4","2","2","0","10","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","3","0","4","18","0","6","1","4","0","18","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","7","0","7","19","0","16","1","4","0","16","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","1","12","3","2","27","2","10","1","8","0","15","8","4","0","0","0","0","1","2","0","0","0","","","","","",""
"多摩小平","0","23","5","24","25","0","2","0","3","0","19","9","1","0","0","1","0","0","1","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","8","147","34","145","505","28","116","17","86","2","259","73","10","4","0","12","1","3","9","0","0","1","","","","","",""
