"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","15","2","0","1","5","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","56","1","1","6","38","4","0","0","31","1","0","0","1","1","0","0","0","0","0","0"
"1歳","163","3","4","13","126","33","1","0","33","0","1","1","3","0","0","0","1","0","0","0"
"2歳","163","0","6","20","77","44","1","2","7","1","0","6","1","0","0","0","0","0","0","0"
"3歳","228","0","5","16","70","24","0","6","0","0","1","7","0","0","0","0","0","0","0","0"
"4歳","330","0","6","51","71","25","1","3","0","0","0","8","0","0","0","1","0","0","0","0"
"5歳","365","0","3","40","69","21","2","5","0","0","0","6","0","0","0","1","0","0","1","0"
"6歳","392","0","2","49","64","13","0","3","0","0","0","11","0","0","0","0","0","0","0","0"
"7歳","388","0","1","42","55","7","0","5","0","0","0","2","1","0","0","0","0","0","0","0"
"8歳","348","0","0","29","39","10","0","2","0","0","1","0","0","0","0","0","0","0","1","0"
"9歳","236","0","1","19","31","3","0","2","0","1","0","3","0","0","0","0","0","0","0","0"
"10〜14歳","799","0","1","35","100","4","0","2","0","1","0","3","0","0","0","0","0","0","1","0"
"15〜19歳","217","0","0","2","23","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"20〜29歳","269","1","1","24","176","0","0","1","0","0","0","0","0","0","0","3","0","0","0","0"
"30〜39歳","437","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0"
"40〜49歳","314","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"50〜59歳","129","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"60〜69歳","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"70〜79歳","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1"
"80歳以上","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","4921","7","31","347","944","192","5","31","72","4","3","47","6","1","2","14","1","0","4","3"
