"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","2","1","0","2","0","0","0","0","0","",""
"中央区","3","0","1","0","0","0","0","0","0","",""
"みなと","16","7","2","0","1","0","2","0","0","",""
"新宿区","9","2","8","3","0","0","15","7","0","",""
"文京","0","0","0","0","0","0","0","1","0","",""
"台東","13","5","1","2","3","0","0","0","0","",""
"墨田区","0","0","2","0","0","0","1","2","0","",""
"江東区","4","0","0","1","0","0","0","0","0","",""
"品川区","0","0","0","0","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","",""
"大田区","3","0","0","0","0","0","0","0","0","",""
"世田谷","0","0","0","0","0","0","3","0","0","",""
"渋谷区","4","8","11","2","1","0","1","0","0","",""
"中野区","5","0","1","3","0","0","0","0","0","",""
"杉並","0","1","0","0","1","0","8","0","0","",""
"池袋","6","3","1","1","0","0","3","1","0","",""
"北区","0","0","0","0","0","0","0","0","0","",""
"荒川区","1","1","1","0","1","0","0","0","0","",""
"板橋区","3","4","1","0","1","0","0","0","0","",""
"練馬区","0","0","0","0","0","0","0","0","0","",""
"足立","1","0","0","0","0","0","0","0","0","",""
"葛飾区","0","0","0","0","0","0","6","1","0","",""
"江戸川","10","0","1","1","3","0","0","0","0","",""
"八王子市","15","3","0","1","2","0","2","0","1","",""
"町田市","0","0","0","1","1","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","",""
"多摩立川","17","1","3","4","0","0","0","0","0","",""
"多摩府中","1","1","0","0","0","0","2","0","0","",""
"多摩小平","2","0","0","0","0","0","7","4","0","",""
"島しょ","0","0","0","0","0","0","1","0","0","",""
"合計","115","37","33","21","14","0","51","16","1","",""
