"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","2","0","0","10","1","0","1","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","3","1","0","78","11","0","2","38","0","0","0","1","0","1","0","0","0","0","0","0","0","0"
"1歳","2","2","4","1","236","40","2","1","27","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"2歳","2","1","4","2","205","37","2","3","0","0","0","3","0","2","1","0","0","1","0","0","0","0","0"
"3歳","2","2","4","8","200","43","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","6","2","6","17","255","37","3","6","0","0","0","1","0","7","0","0","0","0","1","0","0","0","0"
"5歳","2","0","3","19","206","31","3","14","0","0","0","0","1","5","1","0","0","0","0","0","0","0","0"
"6歳","2","1","4","25","155","15","0","10","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0"
"7歳","2","0","1","18","85","8","0","3","0","0","0","0","0","2","1","0","0","0","0","0","1","0","0"
"8歳","1","0","0","11","91","4","0","6","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"9歳","3","0","0","8","89","0","0","4","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"10〜14歳","14","0","2","10","124","6","0","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"15〜19歳","8","0","0","1","35","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"20〜29歳","3","1","3","11","266","1","0","3","0","0","1","0","0","0","0","0","0","4","0","0","0","0","0"
"30〜39歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"40〜49歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"60〜69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","56","14","32","131","2035","235","10","59","73","1","1","5","3","27","5","0","0","12","1","0","1","0","0"
