"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","17","0","0","0","5","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","6","0","0","0","10","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"みなと","42","4","2","3","17","4","5","0","2","0","0","5","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","41","3","0","0","34","3","1","0","2","0","0","0","0","0","0","1","0","0","1","0","","","","","",""
"文京","32","3","0","1","20","3","0","2","0","0","0","0","0","0","0","1","1","0","0","0","","","","","",""
"台東","5","0","1","0","13","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","27","0","1","1","7","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"江東区","57","1","0","7","33","2","0","0","1","0","1","4","0","0","0","0","0","0","0","0","","","","","",""
"品川区","45","1","0","2","44","2","0","1","0","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","8","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","126","1","3","3","58","6","2","1","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","114","0","0","6","52","4","2","0","1","0","1","3","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","23","0","0","0","12","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"中野区","29","0","0","3","17","3","0","0","2","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"杉並","54","0","0","2","37","1","0","0","1","0","0","0","0","0","0","2","0","0","0","0","","","","","",""
"池袋","20","0","0","0","17","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","38","1","1","0","17","2","3","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","9","0","1","5","17","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","40","0","0","1","25","1","0","1","0","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","70","0","0","6","23","6","0","0","2","0","1","6","0","0","0","0","0","0","0","0","","","","","",""
"足立","60","0","1","0","30","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"葛飾区","70","0","0","2","27","9","0","3","1","0","0","3","0","0","0","0","0","0","1","0","","","","","",""
"江戸川","111","0","0","0","37","9","4","0","2","0","0","6","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","77","6","0","15","54","14","1","1","3","0","0","5","0","0","0","0","0","0","0","0","","","","","",""
"町田市","137","1","0","9","44","33","0","1","1","0","1","12","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","76","0","0","2","12","4","0","0","0","0","0","7","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","89","7","0","2","24","6","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","51","0","0","0","15","1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"多摩府中","170","0","1","6","24","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","139","11","1","6","22","8","0","0","0","0","0","4","0","0","0","1","0","0","0","0","","","","","",""
"島しょ","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1805","39","12","82","751","128","20","12","30","0","6","65","1","0","0","9","1","0","2","0","","","","","",""
