"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","4","2","0","0","3","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","8","0","2","0","17","5","0","0","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","25","0","2","0","61","12","2","1","9","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"2歳","38","1","5","5","53","12","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"3歳","48","1","2","10","37","13","0","1","1","0","0","0","0","7","0","0","0","0","0","0","0","0","0"
"4歳","65","0","2","19","40","11","0","2","0","0","0","0","0","7","0","1","0","0","0","0","1","0","0"
"5歳","52","0","7","19","26","13","0","5","0","0","0","1","0","6","1","0","0","0","0","0","0","0","0"
"6歳","66","0","2","19","37","4","0","1","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0"
"7歳","69","0","0","16","25","0","0","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"8歳","43","0","0","15","21","1","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"9歳","56","0","0","11","21","1","0","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"10〜14歳","68","0","1","14","36","5","0","3","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"15〜19歳","19","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","44","0","1","12","132","2","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0"
"30〜39歳","68","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","764","4","24","140","519","80","2","23","36","0","0","1","0","42","1","1","0","1","0","0","1","0","0"
