"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","2","1","0","0","4","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","25","8","1","0","23","5","0","0","14","0","0","1","0","1","1","0","0","0","0","0","0","0","0"
"1歳","48","6","5","4","76","24","1","0","24","0","0","1","0","4","1","1","0","0","0","0","0","0","0"
"2歳","80","2","2","9","48","12","2","1","0","0","0","1","1","6","1","1","0","0","0","0","2","0","0"
"3歳","100","1","4","18","57","9","0","3","0","0","0","0","0","8","1","0","0","0","0","0","0","0","0"
"4歳","119","0","2","16","59","7","0","5","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0"
"5歳","137","0","0","24","46","11","0","11","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"6歳","104","0","3","23","42","4","0","6","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0"
"7歳","116","0","0","14","33","2","0","5","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"8歳","86","0","2","9","28","2","0","2","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"9歳","56","0","0","8","22","4","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"10〜14歳","189","0","0","10","73","2","0","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"15〜19歳","79","0","0","2","25","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","95","1","0","8","102","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"30〜39歳","119","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"40〜49歳","72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"50〜59歳","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","1519","19","19","145","638","86","3","37","40","0","0","3","1","45","4","2","0","3","0","0","2","0","0"
