"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","6","0","0","0","10","2","0","0","12","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"〜1歳","13","0","0","0","53","6","1","2","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","54","0","1","1","120","30","6","1","16","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0"
"2歳","64","0","0","3","111","24","2","2","3","0","0","0","0","11","1","0","0","0","0","0","0","0","0","0"
"3歳","72","0","0","5","112","18","1","3","0","0","0","1","1","6","2","1","0","0","0","0","0","0","0","0"
"4歳","82","0","1","13","116","30","0","9","0","0","0","1","0","9","0","0","0","0","0","0","0","0","0","0"
"5歳","90","0","1","20","122","11","1","8","0","0","0","1","0","27","3","0","0","1","0","0","0","0","0","0"
"6歳","57","0","0","25","99","8","1","7","0","0","0","0","0","7","0","0","0","1","0","0","0","0","0","0"
"7歳","46","0","0","9","95","3","1","7","0","0","0","0","1","9","1","0","0","0","0","0","0","0","0","0"
"8歳","32","0","0","11","55","3","0","3","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0"
"9歳","20","0","1","6","52","1","0","1","1","0","0","0","0","8","0","0","0","0","0","0","0","1","0","0"
"10〜14歳","130","0","1","4","139","1","0","4","1","0","0","1","3","10","1","0","0","0","0","0","0","0","0","0"
"15〜19歳","71","0","0","0","60","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
"20〜29歳","127","0","2","6","288","4","0","2","0","0","0","2","0","5","0","0","0","5","0","0","0","0","0","0"
"30〜39歳","177","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"40〜49歳","66","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","1"
"50〜59歳","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"60〜69歳","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"70〜79歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","1158","0","7","103","1432","141","13","49","62","0","0","6","5","103","14","1","0","17","0","1","0","1","0","1"
