"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","9","5","0","0","14","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"〜1歳","25","10","4","2","98","1","0","0","25","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0"
"1歳","68","16","18","21","314","3","8","4","38","0","0","4","1","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0"
"2歳","72","8","10","49","196","3","4","2","15","1","1","1","1","0","2","0","0","0","0","0","1","0","0","0","0","0","1","0"
"3歳","110","4","10","90","195","6","1","5","2","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","161","3","10","133","163","12","4","3","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","214","0","3","116","172","8","3","1","0","0","4","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0"
"6歳","225","0","5","123","145","21","1","2","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"7歳","243","1","1","95","111","10","1","2","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","254","0","1","70","93","18","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","205","0","1","80","85","15","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","505","0","1","115","206","15","0","1","0","2","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","110","0","1","7","60","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","106","2","3","46","265","0","0","0","0","7","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","186","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","181","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","1","0","0","0","0","0","1","0"
"50〜59歳","89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"60〜69歳","33","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","20","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0"
"80歳以上","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","1","0","0","6","1"
"合計","2830","49","68","947","2117","113","24","22","82","13","18","6","2","0","17","0","0","5","0","0","16","0","0","1","0","0","15","1"
