"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","22","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","47","0","0","1","6","0","0","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","72","0","1","4","7","1","0","0","0","0","0","0","0","2","1","0","0","2","0","0","0","0","0","","","","","",""
"新宿区","95","0","0","1","11","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","","","","","",""
"文京","71","0","0","0","13","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","66","0","0","0","5","11","1","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","73","0","0","5","3","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","80","0","0","1","9","2","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"品川区","96","0","0","1","28","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","55","0","0","0","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","153","0","0","0","25","1","2","1","5","0","0","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","132","0","0","1","25","1","0","0","3","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","49","0","0","1","18","5","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","167","0","0","2","31","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","191","0","0","5","27","6","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","48","0","0","0","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","139","0","0","2","16","8","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","67","0","0","0","12","2","0","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","94","0","0","1","15","3","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","167","0","0","8","20","9","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","80","0","0","4","14","2","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","138","0","0","0","11","7","1","1","2","0","0","0","0","4","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","152","0","1","3","11","4","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子","28","0","0","0","0","1","0","0","2","0","0","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","138","0","0","3","42","2","0","0","1","0","0","1","0","1","2","0","0","1","0","0","0","0","0","","","","","",""
"西多摩","239","0","0","4","16","2","0","1","1","0","0","0","0","4","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","109","0","0","1","4","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","120","0","0","3","8","2","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"多摩府中","197","0","0","1","14","8","0","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","275","0","0","8","28","5","0","3","1","0","0","0","0","2","0","0","0","1","0","0","0","0","0","","","","","",""
"島しょ","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","3377","0","2","60","435","98","7","15","37","1","1","2","1","33","3","0","0","6","0","0","1","0","0","","","","","",""
