"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","23","40","11","8","0","2","7","0","0","",""
"区南部","10","4","0","6","0","0","0","0","0","",""
"区西南部","54","29","48","71","0","2","4","0","0","",""
"区西部","28","11","30","21","1","4","12","0","0","",""
"区西北部","14","3","4","11","0","1","5","1","1","",""
"区東北部","4","0","0","0","0","0","1","0","0","",""
"区東部","11","1","4","8","0","1","0","1","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","3","0","0","",""
"北多摩西部","0","0","0","0","0","0","1","0","0","",""
"北多摩南部","1","0","0","0","0","0","23","0","1","",""
"北多摩北部","0","0","0","0","0","0","2","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","145","88","97","125","1","10","58","2","2","",""
