"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","27","23","0","0","6","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","3","0","2","2","2"
"中央区","27","16","0","0","5","17","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","110","51","1","2","14","19","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","3","9","9","6","0","1","1","1"
"新宿区","114","40","1","1","17","29","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","13","12","8","2","2","2","2"
"文京","88","37","0","0","14","18","0","0","0","2","0","0","0","0","0","2","0","0","0","0","0","0","14","7","4","1","1","1","1"
"台東","89","24","0","3","24","48","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","94","110","0","1","7","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","14","8","5","1","1","1","1"
"江東区","150","53","0","0","20","41","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","155","47","0","1","16","46","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","98","30","0","0","23","21","1","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","340","78","3","4","40","108","1","0","1","3","0","1","0","0","0","0","0","0","0","0","0","0","5","21","13","2","1","1","1"
"世田谷","421","107","5","3","35","70","7","0","1","0","0","0","0","0","0","2","0","0","0","0","0","6","8","24","16","2","2","2","2"
"渋谷区","63","31","0","1","1","18","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","13","7","4","1","1","1","1"
"中野区","227","64","0","1","38","43","19","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","10","6","1","0","0","0"
"杉並","265","62","0","4","11","68","14","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","9","17","11","1","2","2","2"
"池袋","83","65","1","2","4","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","5","1","1","1","1"
"北区","167","79","0","6","43","35","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","200","46","3","0","28","35","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","168","77","0","1","18","57","0","0","2","1","0","1","0","0","0","1","0","0","0","0","0","0","7","16","10","2","1","1","1"
"練馬区","311","106","0","1","29","55","5","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","21","13","2","0","0","0"
"足立","249","117","1","14","30","60","0","0","0","6","0","1","1","1","0","0","0","0","0","0","0","0","0","19","12","2","0","0","0"
"葛飾区","202","74","0","2","38","44","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","2","8","13","8","1","1","1","1"
"江戸川","308","103","3","3","38","84","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","595","126","4","6","52","99","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","1","15","18","11","2","1","1","1"
"町田市","242","72","0","0","30","43","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","234","73","0","0","14","32","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","11","14","8","1","1","1","1"
"南多摩","199","69","1","0","9","29","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","466","109","0","1","67","51","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","4","21","14","2","1","1","1"
"多摩府中","640","188","6","8","85","130","1","1","4","7","0","1","2","0","0","1","0","0","0","0","0","9","28","33","21","3","3","3","3"
"多摩小平","630","111","2","12","90","119","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","1","20","22","14","2","2","2","2"
"島しょ","2","16","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","1"
"合計","6964","2204","31","77","846","1492","65","10","14","41","1","8","3","1","0","7","0","0","0","0","0","23","180","416","262","39","25","25","25"
