"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","0","10","13","13","15","3","9","6","0","0","33","0","7","1","0","0","4","0","0","0","0","0","","","","","",""
"区南部","1","0","45","16","35","19","1","8","7","0","0","37","0","6","1","1","0","0","0","1","0","0","0","","","","","",""
"区西南部","0","0","12","7","19","4","8","3","1","0","0","43","0","6","3","0","0","0","0","0","0","0","0","","","","","",""
"区西部","0","0","7","20","19","11","2","0","1","0","0","29","0","7","0","1","0","2","0","0","2","0","0","","","","","",""
"区西北部","0","0","5","10","23","7","2","4","4","0","0","47","0","5","2","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","0","0","5","6","15","19","2","5","2","0","0","44","0","3","1","0","0","1","0","0","0","0","0","","","","","",""
"区東部","0","0","11","12","23","12","1","8","3","0","0","51","0","6","1","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","1","1","12","4","2","3","2","0","0","5","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","1","0","8","18","12","10","8","3","7","0","0","23","1","7","2","0","0","1","0","0","0","0","0","","","","","",""
"北多摩西部","0","0","0","2","6","3","4","2","0","0","0","2","1","0","3","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","1","0","4","5","20","10","1","4","4","0","0","11","0","3","2","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","0","0","4","9","17","8","0","3","2","0","0","31","0","8","1","0","0","2","0","0","0","0","0","","","","","",""
"島しょ","0","0","1","0","5","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","3","0","113","119","219","122","34","52","40","0","0","357","2","59","18","2","0","10","0","1","2","0","0","","","","","",""
