"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","0","0","0","1","1","0","0","3","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"〜1歳","0","0","0","0","6","2","4","1","27","0","0","12","0","0","1","0","0","0","0","0","0","0","0","0"
"1歳","2","0","1","1","13","10","6","1","12","0","1","53","2","6","1","1","0","0","0","0","0","0","0","0"
"2歳","0","0","1","1","20","11","17","5","1","0","0","35","1","5","0","1","0","0","0","0","0","0","0","0"
"3歳","2","0","1","11","13","12","7","3","0","0","0","33","3","12","0","0","0","0","0","0","0","0","0","0"
"4歳","0","0","1","8","24","12","7","8","0","0","0","23","0","17","1","0","0","0","0","0","0","0","0","0"
"5歳","1","0","1","12","20","10","5","8","0","0","1","19","0","16","0","0","0","0","0","0","0","0","0","0"
"6歳","1","0","0","10","9","3","2","6","0","0","0","10","0","3","1","0","0","0","0","0","0","0","0","0"
"7歳","0","0","0","7","6","5","2","1","1","0","1","10","1","5","0","0","0","0","0","0","0","0","0","0"
"8歳","0","0","0","6","5","1","2","2","0","0","0","1","2","5","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","0","0","5","2","1","2","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","1","3","15","2","0","6","0","0","0","3","0","5","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","0","0","8","0","1","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","3"
"20〜29歳","0","0","0","4","24","0","0","0","0","0","1","1","0","1","1","0","0","0","0","0","1","0","0","7"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","2"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","6","0","6","63","169","71","54","43","44","0","4","203","10","76","7","2","0","8","0","0","1","0","0","12"
