"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","14","0","7","8","0","0","0","0","0","2","2"
"中央区","11","6","0","3","1","0","0","0","0","3","0"
"みなと","10","35","9","4","0","1","4","0","0","2","1"
"新宿区","32","18","68","25","0","8","7","3","0","7","2"
"文京","7","2","1","4","0","0","2","0","0","1","1"
"台東","40","2","1","30","12","2","0","0","0","2","0"
"墨田区","5","2","0","3","0","0","3","0","0","2","1"
"江東区","15","3","1","4","0","2","0","0","0","2","0"
"品川区","5","6","1","1","0","0","0","0","0","1","0"
"目黒区","0","0","0","0","0","0","0","0","0","0","0"
"大田区","15","0","0","1","0","0","2","1","0","2","1"
"世田谷","0","0","0","0","0","0","6","4","0","0","2"
"渋谷区","9","15","2","1","0","0","1","0","0","5","1"
"中野区","3","0","0","2","0","1","0","0","0","2","0"
"杉並","7","1","1","2","0","0","2","4","0","2","2"
"池袋","18","10","7","10","0","0","2","6","0","3","1"
"北区","1","0","2","0","0","0","0","0","0","1","0"
"荒川区","1","0","0","0","0","0","0","0","0","1","0"
"板橋区","7","1","1","2","1","0","3","0","0","2","1"
"練馬区","0","0","0","0","0","0","0","0","0","0","0"
"足立","2","0","0","0","0","0","0","0","0","2","0"
"葛飾区","0","0","0","0","0","0","6","3","0","0","1"
"江戸川","1","0","1","1","0","0","0","0","0","1","0"
"八王子市","7","0","0","2","0","1","2","0","0","4","1"
"町田市","4","3","0","0","0","0","0","0","0","1","0"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","0","0","0","0","0","0","0","0","0","0","0"
"多摩立川","10","1","0","0","0","0","0","0","0","2","1"
"多摩府中","0","0","0","0","0","0","26","0","0","3","3"
"多摩小平","1","0","0","0","0","0","2","2","0","1","2"
"島しょ","0","0","0","0","0","0","0","0","0","0","1"
"合計","225","105","102","103","14","15","68","23","0","54","25"
