"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","5","3","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","16","0","2","0","9","2","0","0","7","0","0","0","0","0","0","0","0","0","0","0"
"1歳","73","2","0","2","16","4","10","0","25","0","0","2","0","0","0","0","0","0","1","0"
"2歳","70","1","1","2","17","6","10","1","1","0","1","8","1","0","0","0","0","0","0","0"
"3歳","129","0","1","1","16","6","1","1","0","0","0","10","0","0","0","0","0","0","0","0"
"4歳","192","0","3","6","23","9","1","0","1","0","0","8","0","0","0","0","0","0","0","0"
"5歳","255","0","0","12","15","3","0","1","0","0","1","9","0","0","0","0","0","0","0","0"
"6歳","244","0","0","8","12","4","0","0","0","0","0","6","0","0","0","0","0","0","0","0"
"7歳","275","0","0","6","14","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0"
"8歳","249","0","0","14","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","265","0","0","4","7","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0"
"10〜14歳","756","0","0","5","18","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0"
"15〜19歳","272","0","0","1","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","193","0","0","4","45","1","0","1","0","2","0","2","0","0","1","0","0","0","0","0"
"30〜39歳","231","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"40〜49歳","163","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","40","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"60〜69歳","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"70〜79歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"合計","3442","6","7","65","206","40","23","4","35","2","3","52","1","0","2","2","0","0","2","1"
