"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","0","1","1","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","2","2","0"
"中央区","1","0","2","3","14","0","1","0","3","0","0","1","0","0","0","2","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","0","0","12","15","27","3","0","1","4","0","0","0","0","0","0","0","1","0","0","0","0","0","9","6","0","1","1","0"
"新宿区","2","3","5","23","49","8","0","1","2","0","0","5","0","0","0","0","0","1","1","0","0","0","12","8","2","2","2","0"
"文京","1","2","1","20","9","3","0","2","4","0","0","0","0","0","0","1","0","0","0","0","0","0","7","4","1","1","1","0"
"台東","0","0","1","6","38","5","0","1","3","0","1","0","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","0","0","1","8","34","11","3","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","8","5","1","1","1","0"
"江東区","4","1","9","27","183","14","8","1","10","0","0","3","2","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","0","0","3","8","70","5","2","4","7","0","2","0","0","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","0","0","0","20","43","4","0","2","5","0","0","0","0","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","2","1","24","38","107","25","1","9","13","0","2","2","0","0","0","1","0","0","0","0","0","0","21","13","2","1","1","0"
"世田谷","2","2","2","43","103","23","1","18","6","0","0","6","4","0","0","2","0","0","0","0","0","0","25","16","2","2","2","0"
"渋谷区","0","0","0","1","34","11","0","0","1","0","0","0","0","0","0","2","0","0","0","0","5","0","7","4","1","1","1","0"
"中野区","0","0","3","15","56","0","2","0","7","0","0","1","2","1","0","0","0","0","0","0","0","0","11","7","1","1","1","0"
"杉並","0","0","0","10","67","3","0","0","6","0","0","0","0","0","0","2","0","0","0","0","0","0","15","10","1","1","1","0"
"池袋","0","0","1","9","12","0","1","1","1","0","1","0","1","0","0","1","0","0","0","0","0","0","8","5","1","1","1","0"
"北区","1","0","7","14","32","1","0","0","5","0","0","2","0","0","0","2","0","0","0","0","0","0","10","6","1","0","0","0"
"荒川区","2","0","8","23","23","7","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","0","0","2","17","29","7","5","0","1","0","0","3","2","0","0","1","0","1","0","0","0","0","16","10","2","1","1","0"
"練馬区","16","0","11","78","83","25","3","2","10","0","0","1","0","2","0","1","0","0","0","0","0","0","19","13","2","0","0","0"
"足立","7","1","6","49","100","10","1","0","5","0","0","3","0","0","0","1","0","0","0","0","0","0","19","13","2","0","0","0"
"葛飾区","1","0","1","25","50","10","1","6","7","0","2","1","0","0","0","0","0","0","1","0","1","0","13","8","1","1","1","0"
"江戸川","3","1","5","29","85","10","1","13","9","0","11","9","1","1","0","0","0","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","1","0","19","84","142","39","13","7","6","0","2","1","3","0","0","1","0","0","0","0","0","0","18","11","2","1","1","0"
"町田市","0","0","0","54","86","19","13","8","9","0","2","5","0","0","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","2","0","3","19","30","8","0","1","7","0","0","4","0","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","1","0","4","43","60","16","1","1","7","0","1","1","1","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","0","4","1","61","68","8","0","6","10","0","1","5","0","0","0","1","0","0","0","0","0","0","21","14","2","1","1","0"
"多摩府中","1","0","3","92","180","30","3","9","22","0","0","3","1","0","0","3","1","0","0","0","0","0","33","21","3","3","3","0"
"多摩小平","1","1","9","55","113","18","1","4","15","0","4","2","2","0","0","1","0","0","1","0","0","0","23","15","2","2","2","0"
"島しょ","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","49","16","144","893","1933","324","61","98","195","0","29","58","19","4","0","22","2","2","3","0","6","0","414","263","39","25","25","0"
