"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","3","9","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","","","","","",""
"中央区","2","2","0","0","4","17","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","12","5","1","0","4","51","1","1","2","1","0","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","7","15","5","1","10","27","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","5","","","","","",""
"文京","8","5","0","1","5","42","2","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","3","","","","","",""
"台東","6","7","1","0","10","42","1","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","7","11","3","0","1","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"江東区","14","8","0","0","15","79","3","0","2","2","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"品川区","5","11","1","1","6","36","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","4","6","1","0","7","23","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","22","25","5","0","17","112","7","0","8","4","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","24","34","2","0","17","101","1","0","7","1","0","1","0","0","0","1","0","0","0","0","0","0","2","","","","","",""
"渋谷区","2","6","1","0","1","11","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"中野区","7","20","2","0","18","52","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","10","14","5","0","10","58","5","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","7","","","","","",""
"池袋","8","15","3","0","8","38","3","1","0","0","1","0","0","0","0","2","0","0","0","0","3","0","0","","","","","",""
"北区","11","18","3","0","23","66","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","22","6","7","0","5","41","5","0","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","18","16","0","0","4","73","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","13","31","1","0","30","70","0","0","6","2","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"足立","19","28","11","0","10","76","2","0","9","3","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","8","12","1","0","2","54","4","1","11","1","0","0","0","0","0","2","0","0","0","0","1","0","4","","","","","",""
"江戸川","39","14","9","4","11","100","3","0","4","0","0","0","0","0","0","2","0","0","0","0","0","0","0","","","","","",""
"八王子市","10","27","12","3","20","110","0","1","10","0","0","0","1","0","0","0","0","0","0","0","0","0","3","","","","","",""
"町田市","6","18","0","0","7","43","4","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","14","17","0","0","0","36","3","0","4","0","0","0","0","0","0","0","0","0","1","0","0","1","2","","","","","",""
"南多摩","14","17","2","0","13","47","3","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","20","37","3","0","27","70","1","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"多摩府中","58","38","1","2","40","139","25","0","5","3","0","0","0","0","0","1","0","0","0","0","0","4","10","","","","","",""
"多摩小平","37","31","3","2","39","118","4","0","19","4","0","0","1","0","0","1","0","0","1","0","0","0","5","","","","","",""
"島しょ","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","430","506","84","14","365","1760","87","7","124","34","2","4","5","2","0","12","0","0","2","0","4","5","47","","","","","",""
