"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","9","3","2","0","0","7","0","8","0","1","0","0","1","0","0","0","0","0","4","0","0","0","3","4","3","0","2","2","2"
"中央区","0","4","0","0","0","17","0","14","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","25","5","1","1","8","14","0","9","9","1","0","1","1","0","0","0","0","0","1","0","0","3","2","9","6","0","1","1","1"
"新宿区","28","15","0","0","12","26","1","6","7","1","0","0","0","1","0","0","0","0","7","0","0","0","4","12","8","2","2","2","2"
"文京","8","3","0","0","9","13","7","30","12","0","0","2","0","0","0","2","0","0","0","0","0","0","0","7","4","1","1","1","1"
"台東","17","5","0","1","5","44","2","39","7","2","0","0","0","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","14","19","0","0","4","3","0","16","7","3","0","0","0","0","0","0","0","0","12","0","0","1","0","8","5","1","1","1","1"
"江東区","29","21","1","0","17","37","7","48","32","2","5","0","0","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","19","7","2","1","4","23","1","21","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","19","7","2","1","6","8","0","16","7","2","0","0","1","0","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","34","21","5","6","25","99","1","14","28","4","1","1","2","0","0","0","0","0","1","0","0","0","2","21","13","2","1","1","1"
"世田谷","44","42","1","0","25","45","5","44","16","4","1","0","0","1","0","2","0","1","4","0","0","1","3","25","16","2","2","2","2"
"渋谷区","7","7","0","0","2","11","1","5","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","7","4","1","1","1","1"
"中野区","41","14","0","0","35","37","3","26","20","4","0","0","0","0","0","0","0","0","0","0","0","0","0","10","6","1","0","0","0"
"杉並","25","18","0","0","15","33","0","29","26","3","0","0","0","0","0","0","0","0","15","0","0","1","5","17","11","1","2","2","2"
"池袋","12","12","6","1","7","12","0","24","7","2","2","0","0","0","0","1","0","0","6","0","0","0","0","8","5","1","1","1","1"
"北区","28","12","2","2","11","19","1","25","18","2","1","0","0","0","0","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","24","6","4","0","8","23","0","30","12","1","0","1","1","0","0","0","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","22","11","4","1","9","22","0","26","25","3","0","0","1","0","0","0","0","0","5","0","0","0","2","16","10","2","1","1","1"
"練馬区","59","33","1","2","28","60","7","75","29","3","0","0","1","0","0","1","0","0","0","0","0","0","0","20","13","2","0","0","0"
"足立","45","30","15","6","34","43","1","60","4","4","1","0","0","1","0","0","0","0","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","20","11","0","0","5","16","1","28","10","2","3","0","0","0","0","0","0","0","6","0","0","0","0","13","8","1","1","1","1"
"江戸川","41","36","2","2","21","38","1","43","20","1","0","1","2","0","0","1","0","0","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","94","32","3","1","43","58","0","89","39","1","0","0","1","0","0","0","0","0","0","0","0","1","12","18","11","2","1","1","1"
"町田市","17","19","1","0","15","47","0","37","30","0","1","0","1","0","0","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","25","11","0","0","2","9","1","25","3","0","0","0","0","0","0","0","0","0","12","0","0","2","3","14","8","1","1","1","1"
"南多摩","25","20","1","0","12","24","3","61","8","0","0","1","0","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","36","25","1","0","22","33","2","33","35","3","0","0","0","0","0","0","0","0","1","0","0","0","3","21","14","2","1","1","1"
"多摩府中","55","50","4","3","65","101","3","135","45","4","0","1","0","1","0","0","0","2","27","0","0","5","9","33","21","3","3","3","3"
"多摩小平","51","38","1","2","92","49","9","96","49","9","1","0","1","0","0","0","0","0","7","0","0","2","5","23","15","2","2","2","2"
"島しょ","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","1"
"合計","873","537","59","30","541","971","57","1113","510","62","16","9","14","4","0","8","0","3","108","0","0","16","53","418","264","39","25","25","25"
