"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","3","4","0"
"1〜4歳","0","0","0","0","0","0","1","5","0"
"5〜9歳","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","0","0","0","0","1","0","0"
"15〜19歳","8","1","2","5","0","0","0","0","0"
"20〜24歳","19","4","6","18","0","1","1","0","0"
"25〜29歳","27","7","5","25","0","2","2","0","0"
"30〜34歳","17","2","8","11","0","2","1","1","0"
"35〜39歳","15","5","3","7","0","0","0","1","1"
"40〜44歳","9","5","1","8","0","1","1","0","0"
"45〜49歳","5","2","1","4","0","0","3","0","0"
"50〜54歳","2","1","2","2","0","0","4","1","1"
"55〜59歳","2","1","0","1","0","0","4","0","0"
"60〜64歳","1","0","0","0","0","0","5","2","0"
"65〜69歳","1","0","0","0","0","0","6","0","0"
"70歳以上","0","1","0","0","0","0","37","0","2"
"合計","106","29","28","81","0","6","69","14","4"
