"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","0","17","0","0","12","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"〜1歳","1","24","2","1","53","4","4","0","33","0","1","1","2","0","0","0","0","0","0","0"
"1歳","2","48","6","3","115","21","20","0","38","0","6","1","5","0","0","1","0","0","4","0"
"2歳","1","14","6","10","82","20","12","2","12","0","3","8","1","0","0","0","0","0","3","0"
"3歳","4","9","5","10","60","26","17","1","0","0","3","12","0","1","0","0","0","0","1","0"
"4歳","1","2","6","23","57","23","11","1","0","0","2","17","2","0","0","0","0","0","2","0"
"5歳","2","0","5","25","57","9","11","3","0","0","3","26","0","0","0","0","0","0","0","0"
"6歳","1","0","0","26","46","7","7","1","0","0","1","16","1","1","0","0","0","0","3","0"
"7歳","0","0","1","21","35","3","4","2","0","1","0","5","0","0","0","0","0","0","1","0"
"8歳","0","0","1","14","30","3","4","1","0","0","1","4","0","0","0","0","0","0","1","0"
"9歳","0","0","1","15","23","0","4","0","0","0","0","1","0","0","0","0","0","0","1","0"
"10〜14歳","3","0","0","19","62","2","3","1","0","0","0","8","0","0","0","2","0","0","0","0"
"15〜19歳","3","0","0","1","12","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0"
"20〜29歳","4","0","0","17","86","0","0","3","0","0","0","2","0","0","0","2","0","0","0","0"
"30〜39歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"40〜49歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"60〜69歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"70〜79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","30","114","33","185","730","120","98","15","83","1","20","102","11","3","0","13","0","0","16","0"
