"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","99","41","4","0","21","48","2","1","1","2","0","1","0","1","0","1","0","0","0","0","0","1","11","","","","","",""
"区南部","100","49","9","3","22","44","1","2","1","2","0","2","0","0","0","1","0","0","0","0","0","0","2","","","","","",""
"区西南部","107","61","1","1","17","39","3","1","3","2","0","0","0","0","0","2","0","0","0","0","0","0","4","","","","","",""
"区西部","146","75","10","2","40","41","4","3","0","1","1","0","0","0","0","1","0","0","1","0","0","1","6","","","","","",""
"区西北部","254","112","4","6","43","45","3","0","1","2","1","1","1","0","0","0","0","0","0","0","0","1","3","","","","","",""
"区東北部","190","85","11","3","36","41","1","0","1","4","0","0","0","1","0","0","0","0","0","0","0","1","3","","","","","",""
"区東部","200","64","19","2","16","51","3","2","1","1","1","0","0","0","0","0","0","0","0","0","0","1","2","","","","","",""
"西多摩","55","26","0","0","5","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"南多摩","369","88","11","2","47","73","4","0","1","3","1","1","1","0","0","1","0","0","0","0","0","1","3","","","","","",""
"北多摩西部","98","36","4","1","22","19","1","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","3","","","","","",""
"北多摩南部","184","63","5","3","42","40","1","1","1","2","0","1","1","0","0","2","1","0","0","0","0","7","10","","","","","",""
"北多摩北部","93","44","6","2","32","41","1","0","0","2","0","1","0","0","0","0","0","0","0","0","0","1","5","","","","","",""
"島しょ","1","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1896","748","84","25","344","498","24","10","10","23","4","7","3","2","0","9","1","0","1","0","0","14","54","","","","","",""
