"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","2","0","0","0","0","0","1","0","0","",""
"中央区","3","0","0","0","0","0","0","0","0","",""
"みなと","3","2","0","0","0","0","2","0","0","",""
"新宿区","13","6","17","0","1","0","1","0","0","",""
"文京","0","0","0","0","0","0","2","0","0","",""
"台東","14","1","5","8","0","0","0","0","0","",""
"墨田区","2","0","0","0","0","0","0","0","0","",""
"江東区","1","0","0","0","0","0","0","0","0","",""
"品川区","1","0","0","0","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","",""
"大田区","8","0","0","0","0","0","0","0","0","",""
"世田谷","0","0","0","0","0","0","2","0","0","",""
"渋谷区","5","6","2","0","0","0","0","0","0","",""
"中野区","0","0","0","3","0","0","0","0","0","",""
"杉並","0","0","0","0","0","0","1","0","0","",""
"池袋","10","4","1","4","4","0","1","0","0","",""
"北区","0","0","0","0","0","0","0","0","0","",""
"荒川区","2","0","0","0","0","0","0","0","0","",""
"板橋区","3","0","0","0","0","0","1","0","0","",""
"練馬区","0","0","0","0","0","0","0","0","0","",""
"足立","2","1","1","0","0","0","0","0","0","",""
"葛飾区","0","0","0","0","0","0","1","0","0","",""
"江戸川","8","0","1","0","1","0","0","0","0","",""
"八王子市","5","4","0","0","2","0","1","0","0","",""
"町田市","3","4","1","0","1","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","",""
"多摩立川","15","1","0","0","1","0","0","0","0","",""
"多摩府中","0","0","0","0","0","0","7","0","0","",""
"多摩小平","2","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","102","29","28","15","10","0","20","0","0","",""
