"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","0","0","0","0","0","0","0","0","0","0","2"
"中央区","11","2","4","3","0","0","0","0","0","2","0"
"みなと","15","9","3","3","0","2","0","0","0","2","1"
"新宿区","40","13","8","20","2","0","52","19","2","5","2"
"文京","0","0","0","0","0","0","17","16","0","1","1"
"台東","24","15","5","3","13","0","0","0","0","4","0"
"墨田区","1","5","4","2","0","0","2","3","0","1","1"
"江東区","33","1","8","17","0","0","0","0","0","3","0"
"品川区","1","0","0","0","0","0","0","0","0","1","0"
"目黒区","0","0","0","0","0","0","0","0","0","0","0"
"大田区","5","2","1","2","0","0","7","0","0","3","1"
"世田谷","0","0","0","0","0","0","5","2","0","0","2"
"渋谷区","10","4","2","0","0","0","3","0","0","3","2"
"中野区","4","1","0","1","0","0","0","0","0","1","1"
"杉並","0","0","0","0","0","0","0","0","0","0","1"
"池袋","29","8","12","13","2","0","8","1","0","3","1"
"北区","1","0","0","0","0","0","0","0","0","1","0"
"荒川区","3","0","1","0","0","0","0","0","0","1","0"
"板橋区","0","2","1","0","0","0","0","0","0","2","1"
"練馬区","0","0","0","0","0","0","0","0","0","0","0"
"足立","2","3","1","0","0","0","0","0","0","1","0"
"葛飾区","0","0","0","0","0","0","7","0","0","0","1"
"江戸川","0","0","0","0","0","0","0","0","0","0","0"
"八王子","5","0","0","0","2","0","7","0","0","3","1"
"町田市","1","1","0","0","1","0","0","0","0","1","0"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","0","0","0","0","0","0","0","0","0","0","0"
"多摩立川","9","3","1","19","1","1","0","0","0","2","1"
"多摩府中","1","0","0","0","0","0","0","0","0","1","2"
"多摩小平","0","0","0","0","0","0","26","13","0","0","2"
"島しょ","0","0","0","0","0","0","2","2","0","0","1"
"合計","195","69","51","83","21","3","136","56","2","41","25"
