"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","4","46","845","16","2","13","62","3","7","2","8","24","1","3","0","0","1","0","0","0","1","0","1","5","","","","","","",""
"区南部","2","61","511","3","3","16","52","5","21","2","5","11","1","2","0","0","0","0","0","1","0","0","0","1","","","","","","",""
"区西南部","33","66","809","1","2","15","37","4","4","6","1","14","1","1","0","0","1","0","0","0","0","0","0","8","","","","","","",""
"区西部","10","76","837","4","5","11","46","6","6","2","3","8","1","1","2","0","3","1","0","2","0","0","0","4","","","","","","",""
"区西北部","16","141","1209","6","6","25","70","7","6","1","7","21","0","2","1","0","2","0","0","0","0","0","0","2","","","","","","",""
"区東北部","4","91","1037","11","6","10","45","4","2","3","7","9","2","2","1","0","1","0","1","1","0","0","0","3","","","","","","",""
"区東部","6","82","1021","2","6","21","54","5","19","1","5","34","1","6","0","0","2","0","0","0","0","0","0","7","","","","","","",""
"西多摩","0","10","73","0","1","6","14","3","1","0","2","1","0","1","0","3","0","0","0","2","0","0","0","2","","","","","","",""
"南多摩","9","85","2009","5","3","36","104","17","6","10","6","25","1","1","0","0","0","0","0","0","0","0","0","2","","","","","","",""
"北多摩西部","1","37","339","1","0","14","11","5","1","5","3","5","2","0","0","0","1","0","0","0","0","0","0","2","","","","","","",""
"北多摩南部","1","63","869","8","1","16","47","8","1","5","1","6","1","2","0","0","1","0","0","1","0","0","1","5","","","","","","",""
"北多摩北部","7","32","672","3","8","11","62","9","1","9","5","13","1","0","0","0","1","1","0","1","0","0","0","3","","","","","","",""
"島しょ","0","3","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"合計","93","793","10253","60","43","194","604","76","75","46","53","171","12","21","4","3","13","2","1","8","1","0","2","44","","","","","","",""
