"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","0","0","0","0","0","0","0","0","0","0","2"
"中央区","8","1","2","2","1","0","0","0","0","2","0"
"みなと","24","13","3","5","2","3","0","0","0","2","1"
"新宿区","20","2","5","21","0","0","29","3","1","5","2"
"文京","0","0","0","0","0","0","10","8","0","1","1"
"台東","15","12","4","2","19","0","0","0","0","4","0"
"墨田区","3","2","3","3","0","0","7","1","0","1","1"
"江東区","15","7","1","21","0","0","0","0","0","3","0"
"品川区","3","0","0","1","0","0","0","0","0","1","0"
"目黒区","0","0","0","0","0","0","0","0","0","0","0"
"大田区","0","1","0","0","0","0","4","0","0","3","1"
"世田谷","0","0","0","0","0","0","20","0","0","0","2"
"渋谷区","6","0","0","0","0","0","19","19","0","3","2"
"中野区","4","2","1","3","0","0","0","0","0","1","1"
"杉並","0","0","0","0","0","0","0","0","0","0","1"
"池袋","26","9","14","10","1","1","19","2","0","3","1"
"北区","1","0","0","1","0","0","0","0","0","1","0"
"荒川区","4","0","1","0","0","0","0","0","0","1","0"
"板橋区","0","2","2","2","0","1","0","0","0","2","1"
"練馬区","0","0","0","0","0","0","0","0","0","0","0"
"足立","2","0","2","3","0","0","0","0","0","1","0"
"葛飾区","0","0","0","0","0","0","7","0","0","0","1"
"江戸川","0","0","0","0","0","0","0","0","0","0","0"
"八王子","12","1","1","0","1","5","14","0","0","3","1"
"秋川","0","0","0","0","0","0","0","0","0","0","0"
"町田市","1","0","0","0","2","0","0","0","0","1","0"
"多摩川","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","0","0","0","0","0","0","0","0","0","0","0"
"多摩立川","19","2","1","24","0","0","0","0","0","2","1"
"村山大和","0","0","0","0","0","0","0","0","0","0","0"
"府中小金井","0","0","0","0","0","0","0","0","0","0","1"
"狛江調布","0","0","0","0","0","0","0","0","0","0","0"
"三鷹武蔵野","1","0","0","2","0","0","0","0","0","1","1"
"多摩小平","0","0","0","0","0","0","0","0","0","0","1"
"多摩東村山","0","0","0","0","0","0","2","1","1","0","1"
"島しょ","0","0","0","0","0","0","2","0","1","0","1"
"合計","164","54","40","100","26","10","133","34","3","41","25"
